,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,votingAuthoritySole,votingAuthorityShared,votingAuthorityNone
1473,ISHARES TR,U.S. REAL ES ETF,464287739,45212392,494611,SH,SOLE,494611,0,0
1474,ISHARES TR,US HOME CONS ETF,464288752,61245631,602041,SH,SOLE,602041,0,0
1475,ISHARES TR,CHINA LG-CAP ETF,464287184,68961294,2869800,SH,SOLE,2869800,0,0
1476,ISHARES TR,MSCI EMG MKT ETF,464287234,151193621,3760100,SH,SOLE,3760100,0,0
1477,ISHARES TR,20 YR TR BD ETF,464287432,39552000,400000,SH,SOLE,400000,0,0
1478,ISHARES TR,RUSSELL 2000 ETF,464287655,170643642,850200,SH,SOLE,850200,0,0
1479,ISHARES TR,IBOXX HI YD ETF,464288513,38695000,500000,SH,SOLE,500000,0,0
1480,ISHARES TR,IBOXX INV CP ETF,464287242,163776800,1480000,SH,SOLE,1480000,0,0
1481,ISHARES TR,U.S. REAL ES ETF,464287739,13236168,144800,SH,SOLE,144800,0,0
1482,ISHARES TR,ISHARES BIOTECH,464287556,20377500,150000,SH,SOLE,150000,0,0
1483,ISHARES TR,CHINA LG-CAP ETF,464287184,12015000,500000,SH,SOLE,500000,0,0
1484,ISHARES TR,MSCI EMG MKT ETF,464287234,101389515,2521500,SH,SOLE,2521500,0,0
1485,ISHARES TR,RUSSELL 2000 ETF,464287655,1152276110,5741000,SH,SOLE,5741000,0,0
1486,ISHARES TR,U.S. REAL ES ETF,464287739,13903461,152100,SH,SOLE,152100,0,0
1487,ISHARES TR,ISHARES BIOTECH,464287556,33962500,250000,SH,SOLE,250000,0,0
1488,ISHARES TR,MSCI EAFE ETF,464287465,301400,4000,SH,SOLE,4000,0,0
1489,ITAU UNIBANCO HLDG S A,SPON ADR REP PFD,465562106,3305663,475635,SH,SOLE,475635,0,0
1490,ITRON INC,COM,465741106,365695,4843,SH,OTR,0,4843,0
1491,ITRON INC,COM,465741106,15758786,208698,SH,SOLE,208698,0,0
1492,ITT INC,COM,45073V108,538491,4513,SH,SOLE,4513,0,0
1493,J P MORGAN EXCHANGE TRADED F,EQUITY PREMIUM,46641Q332,2822563,51338,SH,SOLE,51338,0,0
1494,JACOBS SOLUTIONS INC,COM,46982L108,63991,493,SH,OTR,0,493,0
1495,JACOBS SOLUTIONS INC,COM,46982L108,1087854,8381,SH,SOLE,8381,0,0
1496,JAMES RIV GROUP LTD,COM,G5005R107,513568,55581,SH,SOLE,55581,0,0
1497,JAMF HLDG CORP,COM,47074L105,187571,10386,SH,SOLE,10386,0,0
1498,JANUS INTERNATIONAL GROUP IN,COMMON STOCK,47103N106,470178,36029,SH,SOLE,36029,0,0
1499,JAZZ PHARMACEUTICALS PLC,SHS USD,G50871105,6150000,50000,SH,SOLE,50000,0,0
1500,JAZZ PHARMACEUTICALS PLC,SHS USD,G50871105,24655719,200453,SH,SOLE,200453,0,0
1501,JD.COM INC,SPON ADR CL A,47215P106,2889000,100000,SH,SOLE,100000,0,0
1502,JD.COM INC,SPON ADR CL A,47215P106,2889000,100000,SH,SOLE,100000,0,0
1503,JD.COM INC,SPON ADR CL A,47215P106,11967856,414256,SH,SOLE,414256,0,0
1504,JEFFERIES FINL GROUP INC,COM,47233W109,49745,1231,SH,SOLE,1231,0,0
1505,JEFFERIES FINL GROUP INC,COM,47233W109,1212906,30015,SH,OTR,0,30015,0
1506,JELD-WEN HLDG INC,COM,47580P103,447305,23692,SH,SOLE,23692,0,0
1507,JETBLUE AWYS CORP,COM,477143101,307675,55437,SH,OTR,0,55437,0
1508,JETBLUE AWYS CORP,COM,477143101,4220792,760503,SH,SOLE,760503,0,0
1509,JETBLUE AWYS CORP,COM,477143101,28138500,5070000,SH,SOLE,5070000,0,0
1510,JINKOSOLAR HLDG CO LTD,SPONSORED ADR,47759T100,1060843,28718,SH,SOLE,28718,0,0
1511,JOHNSON & JOHNSON,COM,478160104,3627120,23141,SH,SOLE,23141,0,0
1512,JOHNSON & JOHNSON,COM,478160104,3840130,24500,SH,SOLE,24500,0,0
1513,JOHNSON & JOHNSON,COM,478160104,7053300,45000,SH,SOLE,45000,0,0
1514,JOHNSON CTLS INTL PLC,SHS,G51502105,88189,1530,SH,OTR,0,1530,0
1515,JOHNSON CTLS INTL PLC,SHS,G51502105,2882000,50000,SH,SOLE,50000,0,0
1516,JOHNSON CTLS INTL PLC,SHS,G51502105,101641742,1763389,SH,SOLE,1763389,0,0
1517,JPMORGAN CHASE & CO,COM,46625H100,52765020,310200,SH,SOLE,310200,0,0
1518,JPMORGAN CHASE & CO,COM,46625H100,195508177,1149372,SH,SOLE,1149372,0,0
1519,JPMORGAN CHASE & CO,COM,46625H100,334858860,1968600,SH,SOLE,1968600,0,0
1520,JUNIPER NETWORKS INC,COM,48203R104,68960294,2339223,SH,SOLE,2339223,0,0
1521,KADANT INC,COM,48282T104,3009128,10735,SH,SOLE,10735,0,0
1522,KAISER ALUMINUM CORP,COM PAR $0.01,483007704,14238,200,SH,OTR,0,200,0
1523,KAISER ALUMINUM CORP,COM PAR $0.01,483007704,261694,3676,SH,SOLE,3676,0,0
1524,KALVISTA PHARMACEUTICALS INC,COM,483497103,145836,11905,SH,SOLE,11905,0,0
1525,KAMAN CORP,COM,483548103,41362,1727,SH,OTR,0,1727,0
1526,KAMAN CORP,COM,483548103,170404,7115,SH,SOLE,7115,0,0
1527,KANZHUN LIMITED,SPONSORED ADS,48553T106,5809862,349781,SH,SOLE,349781,0,0
1528,KARUNA THERAPEUTICS INC,COM,48576A100,99982977,315892,SH,SOLE,315892,0,0
1529,KB FINL GROUP INC,SPONSORED ADR,48241A105,259928,6283,SH,SOLE,6283,0,0
1530,KB HOME,COM,48666K109,113295257,1813885,SH,SOLE,1813885,0,0
1531,KBR INC,COM,48242W106,15444762,278736,SH,SOLE,278736,0,0
1532,KEARNY FINL CORP MD,COM,48716P108,2395,267,SH,OTR,0,267,0
1533,KEARNY FINL CORP MD,COM,48716P108,268338,29915,SH,SOLE,29915,0,0
1534,KELLANOVA,COM,487836108,690992,12359,SH,SOLE,12359,0,0
1535,KELLANOVA,COM,487836108,740304,13241,SH,OTR,0,13241,0
1536,KEMPER CORP,COM,488401100,285936,5875,SH,OTR,0,5875,0
1537,KEMPER CORP,COM,488401100,9849591,202375,SH,SOLE,202375,0,0
1538,KENNEDY-WILSON HOLDINGS INC,COM,489398107,85880,6937,SH,OTR,0,6937,0
1539,KENNEDY-WILSON HOLDINGS INC,COM,489398107,25231789,2038109,SH,SOLE,2038109,0,0
1540,KENVUE INC,COM,49177J102,1478013,68649,SH,SOLE,68649,0,0
1541,KENVUE INC,COM,49177J102,20453500,950000,SH,SOLE,950000,0,0
1542,KENVUE INC,COM,49177J102,86120000,4000000,SH,SOLE,4000000,0,0
1543,KEROS THERAPEUTICS INC,COM,492327101,704348,17715,SH,SOLE,17715,0,0
1544,KEURIG DR PEPPER INC,COM,49271V100,843063,25302,SH,OTR,0,25302,0
1545,KEYCORP,COM,493267108,39004762,2708664,SH,SOLE,2708664,0,0
1546,KEYSIGHT TECHNOLOGIES INC,COM,49338L103,509247,3201,SH,OTR,0,3201,0
1547,KEYSIGHT TECHNOLOGIES INC,COM,49338L103,80428268,505552,SH,SOLE,505552,0,0
1548,KFORCE INC,COM,493732101,1122577,16616,SH,SOLE,16616,0,0
1549,KIMBALL ELECTRONICS INC,COM,49428J109,4716,175,SH,OTR,0,175,0
1550,KIMBALL ELECTRONICS INC,COM,49428J109,275079,10207,SH,SOLE,10207,0,0
1551,KIMBERLY-CLARK CORP,COM,494368103,413134,3400,SH,SOLE,3400,0,0
1552,KIMBERLY-CLARK CORP,COM,494368103,695402,5723,SH,OTR,0,5723,0
1553,KIMBERLY-CLARK CORP,COM,494368103,35548115,292553,SH,SOLE,292553,0,0
1554,KIMCO RLTY CORP,COM,49446R109,64910,3046,SH,SOLE,3046,0,0
1555,KIMCO RLTY CORP,COM,49446R109,657264,30843,SH,OTR,0,30843,0
1556,KINDER MORGAN INC DEL,COM,49456B101,65832,3732,SH,SOLE,3732,0,0
1557,KINDER MORGAN INC DEL,COM,49456B101,574658,32577,SH,OTR,0,32577,0
1558,KINIKSA PHARMACEUTICALS LTD,COM CL A,G5269C101,104223,5942,SH,OTR,0,5942,0
1559,KINIKSA PHARMACEUTICALS LTD,COM CL A,G5269C101,707686,40347,SH,SOLE,40347,0,0
1560,KINROSS GOLD CORP,COM,496902404,13570,2243,SH,OTR,0,2243,0
1561,KINROSS GOLD CORP,COM,496902404,33064684,5465237,SH,SOLE,5465237,0,0
1562,KINSALE CAP GROUP INC,COM,49714P108,79039,236,SH,SOLE,236,0,0
1563,KINSALE CAP GROUP INC,COM,49714P108,130280,389,SH,OTR,0,389,0
1564,KIRBY CORP,COM,497266106,115052,1466,SH,OTR,0,1466,0
1565,KIRBY CORP,COM,497266106,452516,5766,SH,SOLE,5766,0,0
1566,KITE RLTY GROUP TR,COM NEW,49803T300,512864,22435,SH,OTR,0,22435,0
1567,KITE RLTY GROUP TR,COM NEW,49803T300,70813102,3097686,SH,SOLE,3097686,0,0
1568,KKR & CO INC,COM,48251W104,11928494,143977,SH,SOLE,143977,0,0
1569,KKR REAL ESTATE FIN TR INC,COM,48251K100,606225,45822,SH,SOLE,45822,0,0
1570,KLA CORP,COM NEW,482480100,493524,849,SH,SOLE,849,0,0
1571,KLA CORP,COM NEW,482480100,570837,982,SH,OTR,0,982,0
1572,KLA CORP,COM NEW,482480100,1395120,2400,SH,SOLE,2400,0,0
1573,KNIFE RIVER CORP,COMMON STOCK,498894104,14560,220,SH,OTR,0,220,0
1574,KNIFE RIVER CORP,COMMON STOCK,498894104,3374915,50996,SH,SOLE,50996,0,0
1575,KNIGHT-SWIFT TRANSN HLDGS IN,CL A,499049104,57650,1000,SH,OTR,0,1000,0
1576,KNIGHT-SWIFT TRANSN HLDGS IN,CL A,499049104,49823148,864235,SH,SOLE,864235,0,0
1577,KNOWLES CORP,COM,49926D109,4308322,240554,SH,SOLE,240554,0,0
1578,KONINKLIJKE PHILIPS N V,NY REGIS SHS NEW,500472303,1714102,73472,SH,SOLE,73472,0,0
1579,KOPIN CORP,COM,500600101,560428,276073,SH,SOLE,276073,0,0
1580,KOSMOS ENERGY LTD,COM,500688106,30576396,4556840,SH,SOLE,4556840,0,0
1581,KRAFT HEINZ CO,COM,500754106,1849000,50000,SH,SOLE,50000,0,0
1582,KRAFT HEINZ CO,COM,500754106,4160250,112500,SH,SOLE,112500,0,0
1583,KRAFT HEINZ CO,COM,500754106,57597459,1557530,SH,SOLE,1557530,0,0
1584,KRANESHARES TR,CSI CHI INTERNET,500767306,3269565,121095,SH,SOLE,121095,0,0
1585,KRANESHARES TR,CSI CHI INTERNET,500767306,7290000,270000,SH,SOLE,270000,0,0
1586,KRANESHARES TR,CSI CHI INTERNET,500767306,1063800,39400,SH,SOLE,39400,0,0
1587,KRISPY KREME INC,COM,50101L106,10198531,675847,SH,SOLE,675847,0,0
1588,KROGER CO,COM,501044101,831191,18184,SH,SOLE,18184,0,0
1589,KROGER CO,COM,501044101,9142000,200000,SH,SOLE,200000,0,0
1590,KROGER CO,COM,501044101,9142000,200000,SH,SOLE,200000,0,0
1591,KRONOS WORLDWIDE INC,COM,50105F105,160392,16136,SH,SOLE,16136,0,0
1592,KRYSTAL BIOTECH INC,COM,501147102,31834292,256604,SH,SOLE,256604,0,0
1593,KT CORP,SPONSORED ADR,48268K101,463089,34456,SH,SOLE,34456,0,0
1594,KURA ONCOLOGY INC,COM,50127T109,367078,25527,SH,SOLE,25527,0,0
1595,KURA SUSHI USA INC,CL A COM,501270102,923628,12153,SH,SOLE,12153,0,0
1596,KYMERA THERAPEUTICS INC,COM,501575104,577356,22677,SH,SOLE,22677,0,0
1597,L3HARRIS TECHNOLOGIES INC,COM,502431109,970748,4609,SH,OTR,0,4609,0
1598,L3HARRIS TECHNOLOGIES INC,COM,502431109,2154853,10231,SH,SOLE,10231,0,0
1599,LADDER CAP CORP,CL A,505743104,415787,36124,SH,OTR,0,36124,0
1600,LADDER CAP CORP,CL A,505743104,14973555,1300917,SH,SOLE,1300917,0,0
1601,LAKELAND BANCORP INC,COM,511637100,1939916,131164,SH,SOLE,131164,0,0
1602,LAKELAND FINL CORP,COM,511656100,1205981,18508,SH,SOLE,18508,0,0
1603,LAM RESEARCH CORP,COM,512807108,10842668,13843,SH,SOLE,13843,0,0
1604,LAM RESEARCH CORP,COM,512807108,19894804,25400,SH,SOLE,25400,0,0
1605,LAM RESEARCH CORP,COM,512807108,21304672,27200,SH,SOLE,27200,0,0
1606,LAMB WESTON HLDGS INC,COM,513272104,192941,1785,SH,OTR,0,1785,0
1607,LAMB WESTON HLDGS INC,COM,513272104,26629917,246368,SH,SOLE,246368,0,0
1608,LAMF GLOBAL VENTURES CORP I,*W EXP 11/05/202,G5338L124,3450,150000,SH,SOLE,150000,0,0
1609,LANTHEUS HLDGS INC,COM,516544103,3224,52,SH,OTR,0,52,0
1610,LANTHEUS HLDGS INC,COM,516544103,49017014,790597,SH,SOLE,790597,0,0
1611,LANTRONIX INC,COM NEW,516548203,480614,82016,SH,SOLE,82016,0,0
1612,LAS VEGAS SANDS CORP,COM,517834107,13287,270,SH,OTR,0,270,0
1613,LAS VEGAS SANDS CORP,COM,517834107,1128435,22931,SH,SOLE,22931,0,0
1614,LAS VEGAS SANDS CORP,COM,517834107,5580414,113400,SH,SOLE,113400,0,0
1615,LAS VEGAS SANDS CORP,COM,517834107,9842000,200000,SH,SOLE,200000,0,0
1616,LATTICE SEMICONDUCTOR CORP,COM,518415104,2147383,31126,SH,SOLE,31126,0,0
1617,LAUDER ESTEE COS INC,CL A,518439104,376301,2573,SH,OTR,0,2573,0
1618,LAUDER ESTEE COS INC,CL A,518439104,7387380,50512,SH,SOLE,50512,0,0
1619,LCI INDS,COM,50189K103,2978573,23694,SH,SOLE,23694,0,0
1620,LEGALZOOM COM INC,COM,52466B103,184167,16298,SH,OTR,0,16298,0
1621,LEGGETT & PLATT INC,COM,524660107,169084,6461,SH,OTR,0,6461,0
1622,LEGGETT & PLATT INC,COM,524660107,7600658,290434,SH,SOLE,290434,0,0
1623,LEIDOS HOLDINGS INC,COM,525327102,221243,2044,SH,OTR,0,2044,0
1624,LEIDOS HOLDINGS INC,COM,525327102,62402200,576517,SH,SOLE,576517,0,0
1625,LEMAITRE VASCULAR INC,COM,525558201,425303,7493,SH,SOLE,7493,0,0
1626,LENDINGCLUB CORP,COM NEW,52603A208,18466361,2112856,SH,SOLE,2112856,0,0
1627,LENNAR CORP,CL A,526057104,899605,6036,SH,OTR,0,6036,0
1628,LENNAR CORP,CL A,526057104,5961600,40000,SH,SOLE,40000,0,0
1629,LENNAR CORP,CL A,526057104,6572664,44100,SH,SOLE,44100,0,0
1630,LENNAR CORP,CL A,526057104,136559390,916260,SH,SOLE,916260,0,0
1631,LEVI STRAUSS & CO NEW,CL A COM STK,52736R102,38028536,2299186,SH,SOLE,2299186,0,0
1632,LGI HOMES INC,COM,50187T106,4755277,35711,SH,SOLE,35711,0,0
1633,LI AUTO INC,SPONSORED ADS,50202M102,4097874,109481,SH,SOLE,109481,0,0
1634,LIBERTY GLOBAL LTD,COM CL C,G61188127,1421337,76252,SH,SOLE,76252,0,0
1635,LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,46271,6304,SH,OTR,0,6304,0
1636,LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,164409,22399,SH,SOLE,22399,0,0
1637,LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,531229748,4285305,117245,SH,SOLE,117245,0,0
1638,LIBERTY MEDIA CORP DEL,COM LBTY SRM S A,531229813,6848742,238300,SH,SOLE,238300,0,0
1639,LIBERTY MEDIA CORP DEL,COM LBTY SRM S A,531229813,12030650,418603,SH,SOLE,418603,0,0
1640,LIBERTY MEDIA CORP DEL,COM LBTY SRM S C,531229789,23416703,813645,SH,SOLE,813645,0,0
1641,LIFE TIME GROUP HOLDINGS INC,COMMON STOCK,53190C102,381841,25321,SH,OTR,0,25321,0
1642,LIFECORE BIOMEDICAL INC,COM,514766104,459174,74180,SH,SOLE,74180,0,0
1643,LIFEMD INC,COM,53216B104,769793,92858,SH,SOLE,92858,0,0
1644,LIFETIME BRANDS INC,COM,53222Q103,115311,17185,SH,SOLE,17185,0,0
1645,LIGHT & WONDER INC,COM,80874P109,24090910,293398,SH,SOLE,293398,0,0
1646,LINDE PLC,SHS,G54950103,246426,600,SH,SOLE,600,0,0
1647,LINDE PLC,SHS,G54950103,1355343,3300,SH,SOLE,3300,0,0
1648,LINDE PLC,SHS,G54950103,37029203,90159,SH,SOLE,90159,0,0
1649,LINDSAY CORP,COM,535555106,424678,3288,SH,SOLE,3288,0,0
1650,LINKBANCORP INC,COM,53578P105,227528,28548,SH,SOLE,28548,0,0
1651,LIQUIDIA CORPORATION,COM NEW,53635D202,2967464,246672,SH,SOLE,246672,0,0
1652,LIQUIDITY SVCS INC,COM,53635B107,173546,10084,SH,SOLE,10084,0,0
1653,LIVANOVA PLC,SHS,G5509L101,856245,16549,SH,SOLE,16549,0,0
1654,LIVE NATION ENTERTAINMENT IN,COM,538034109,16146000,172500,SH,SOLE,172500,0,0
1655,LIVE NATION ENTERTAINMENT IN,COM,538034109,109842595,1173532,SH,SOLE,1173532,0,0
1656,LIVENT CORP,COM,53814L108,1190582,66217,SH,SOLE,66217,0,0
1657,LLOYDS BANKING GROUP PLC,SPONSORED ADR,539439109,30602,12804,SH,SOLE,12804,0,0
1658,LOCKHEED MARTIN CORP,COM,539830109,725184,1600,SH,SOLE,1600,0,0
1659,LOCKHEED MARTIN CORP,COM,539830109,1099107,2425,SH,OTR,0,2425,0
1660,LOCKHEED MARTIN CORP,COM,539830109,13707337,30243,SH,SOLE,30243,0,0
1661,LOCKHEED MARTIN CORP,COM,539830109,102386916,225900,SH,SOLE,225900,0,0
1662,LOEWS CORP,COM,540424108,652128,9371,SH,OTR,0,9371,0
1663,LOTTERY COM INC,*W EXP 10/15/202,54570M116,3650,250000,SH,SOLE,250000,0,0
1664,LOUISIANA PAC CORP,COM,546347105,338638,4781,SH,OTR,0,4781,0
1665,LOUISIANA PAC CORP,COM,546347105,50450651,712278,SH,SOLE,712278,0,0
1666,LOWES COS INC,COM,548661107,912455,4100,SH,SOLE,4100,0,0
1667,LOWES COS INC,COM,548661107,11795150,53000,SH,SOLE,53000,0,0
1668,LOWES COS INC,COM,548661107,229331544,1030472,SH,SOLE,1030472,0,0
1669,LPL FINL HLDGS INC,COM,50212V100,74432,327,SH,SOLE,327,0,0
1670,LPL FINL HLDGS INC,COM,50212V100,767079,3370,SH,OTR,0,3370,0
1671,LTC PPTYS INC,COM,502175102,1337252,41633,SH,SOLE,41633,0,0
1672,LUCID GROUP INC,COM,549498103,4117212,977960,SH,SOLE,977960,0,0
1673,LUCID GROUP INC,COM,549498103,47373446,11252600,SH,SOLE,11252600,0,0
1674,LUFAX HOLDING LTD,SPONSORED ADR,54975P201,921000,300000,SH,SOLE,300000,0,0
1675,LULULEMON ATHLETICA INC,COM,550021109,400851,784,SH,OTR,0,784,0
1676,LULULEMON ATHLETICA INC,COM,550021109,15134184,29600,SH,SOLE,29600,0,0
1677,LULULEMON ATHLETICA INC,COM,550021109,31751109,62100,SH,SOLE,62100,0,0
1678,LULULEMON ATHLETICA INC,COM,550021109,47396583,92700,SH,SOLE,92700,0,0
1679,LUMEN TECHNOLOGIES INC,COM,550241103,603937,330020,SH,SOLE,330020,0,0
1680,LUMENTUM HLDGS INC,COM,55024U109,707670,13500,SH,SOLE,13500,0,0
1681,LUMENTUM HLDGS INC,COM,55024U109,2411320,46000,SH,SOLE,46000,0,0
1682,LUMIRADX LTD,*W EXP 09/28/202,G5709L117,1382,184280,SH,SOLE,184280,0,0
1683,LUXURBAN HOTELS INC,COM,21985R105,152420,25531,SH,SOLE,25531,0,0
1684,LXP INDUSTRIAL TRUST,COM,529043101,15505,1563,SH,OTR,0,1563,0
1685,LXP INDUSTRIAL TRUST,COM,529043101,9222445,929682,SH,SOLE,929682,0,0
1686,LYFT INC,CL A COM,55087P104,4497000,300000,SH,SOLE,300000,0,0
1687,LYONDELLBASELL INDUSTRIES N,SHS - A -,N53745100,9145650,96189,SH,SOLE,96189,0,0
1688,LYONDELLBASELL INDUSTRIES N,SHS - A -,N53745100,29379720,309000,SH,SOLE,309000,0,0
1689,LYONDELLBASELL INDUSTRIES N,SHS - A -,N53745100,66907796,703700,SH,SOLE,703700,0,0
1690,LYRA THERAPEUTICS INC,COM,55234L105,150886,28795,SH,SOLE,28795,0,0
1691,MACERICH CO,COM,554382101,15311914,992347,SH,SOLE,992347,0,0
1692,MACOM TECH SOLUTIONS HLDGS I,COM,55405Y100,1867180,20088,SH,SOLE,20088,0,0
1693,MACROGENICS INC,COM,556099109,374670,38947,SH,SOLE,38947,0,0
1694,MACYS INC,COM,55616P104,8600656,427468,SH,SOLE,427468,0,0
1695,MADISON SQUARE GARDEN ENTMT,COM CL A,558256103,15323,482,SH,OTR,0,482,0
1696,MADISON SQUARE GARDEN ENTMT,COM CL A,558256103,35015286,1101456,SH,SOLE,1101456,0,0
1697,MADISON SQUARE GRDN SPRT COR,CL A,55825T103,154192,848,SH,OTR,0,848,0
1698,MADISON SQUARE GRDN SPRT COR,CL A,55825T103,3116930,17142,SH,SOLE,17142,0,0
1699,MAG SILVER CORP,COM,55903Q104,186152,17882,SH,SOLE,17882,0,0
1700,MAGNACHIP SEMICONDUCTOR CORP,COM,55933J203,1068975,142530,SH,SOLE,142530,0,0
1701,MAGNOLIA OIL & GAS CORP,CL A,559663109,137321,6450,SH,OTR,0,6450,0
1702,MAGNOLIA OIL & GAS CORP,CL A,559663109,2071985,97322,SH,SOLE,97322,0,0
1703,MAKEMYTRIP LIMITED MAURITIUS,SHS,V5633W109,4173985,88846,SH,SOLE,88846,0,0
1704,MAMAS CREATIONS INC,COM,56146T103,123703,25194,SH,SOLE,25194,0,0
1705,MANHATTAN ASSOCIATES INC,COM,562750109,39834,185,SH,SOLE,185,0,0
1706,MANHATTAN ASSOCIATES INC,COM,562750109,439683,2042,SH,OTR,0,2042,0
1707,MANITOWOC CO INC,COM NEW,563571405,215334,12902,SH,SOLE,12902,0,0
1708,MANNKIND CORP,COM NEW,56400P706,496853,136498,SH,SOLE,136498,0,0
1709,MANPOWERGROUP INC WIS,COM,56418H100,14852625,186896,SH,SOLE,186896,0,0
1710,MANULIFE FINL CORP,COM,56501R106,505560,22876,SH,OTR,0,22876,0
1711,MANULIFE FINL CORP,COM,56501R106,2869022,129820,SH,SOLE,129820,0,0
1712,MARATHON OIL CORP,COM,565849106,1241413,51383,SH,OTR,0,51383,0
1713,MARATHON OIL CORP,COM,565849106,2657600,110000,SH,SOLE,110000,0,0
1714,MARATHON OIL CORP,COM,565849106,3377568,139800,SH,SOLE,139800,0,0
1715,MARATHON OIL CORP,COM,565849106,43674612,1807724,SH,SOLE,1807724,0,0
1716,MARATHON PETE CORP,COM,56585A102,112160,756,SH,OTR,0,756,0
1717,MARATHON PETE CORP,COM,56585A102,9747252,65700,SH,SOLE,65700,0,0
1718,MARATHON PETE CORP,COM,56585A102,10659814,71851,SH,SOLE,71851,0,0
1719,MARAVAI LIFESCIENCES HLDGS I,COM CL A,56600D107,81711,12475,SH,OTR,0,12475,0
1720,MARAVAI LIFESCIENCES HLDGS I,COM CL A,56600D107,3163329,482951,SH,SOLE,482951,0,0
1721,MARINEMAX INC,COM,567908108,413390,10627,SH,SOLE,10627,0,0
1722,MARKETAXESS HLDGS INC,COM,57060D108,516587,1764,SH,OTR,0,1764,0
1723,MARKETAXESS HLDGS INC,COM,57060D108,46216416,157816,SH,SOLE,157816,0,0
1724,MARQETA INC,CLASS A COM,57142B104,15984,2290,SH,SOLE,2290,0,0
1725,MARQETA INC,CLASS A COM,57142B104,90628,12984,SH,OTR,0,12984,0
1726,MARRIOTT INTL INC NEW,CL A,571903202,2973349,13185,SH,SOLE,13185,0,0
1727,MARRIOTT INTL INC NEW,CL A,571903202,17725086,78600,SH,SOLE,78600,0,0
1728,MARRIOTT VACATIONS WORLDWIDE,COM,57164Y107,258575,3046,SH,OTR,0,3046,0
1729,MARRIOTT VACATIONS WORLDWIDE,COM,57164Y107,3395600,40000,SH,SOLE,40000,0,0
1730,MARRIOTT VACATIONS WORLDWIDE,COM,57164Y107,5236694,61688,SH,SOLE,61688,0,0
1731,MARSH & MCLENNAN COS INC,COM,571748102,265258,1400,SH,SOLE,1400,0,0
1732,MARSH & MCLENNAN COS INC,COM,571748102,359993,1900,SH,SOLE,1900,0,0
1733,MARSH & MCLENNAN COS INC,COM,571748102,996044,5257,SH,SOLE,5257,0,0
1734,MARTEN TRANS LTD,COM,573075108,478071,22787,SH,SOLE,22787,0,0
1735,MARTIN MARIETTA MATLS INC,COM,573284106,138288872,277182,SH,SOLE,277182,0,0
1736,MARVELL TECHNOLOGY INC,COM,573874104,1073518,17800,SH,SOLE,17800,0,0
1737,MARVELL TECHNOLOGY INC,COM,573874104,109131367,1809507,SH,SOLE,1809507,0,0
1738,MASCO CORP,COM,574599106,386542,5771,SH,SOLE,5771,0,0
1739,MASCO CORP,COM,574599106,970942,14496,SH,OTR,0,14496,0
1740,MASIMO CORP,COM,574795100,12588354,107400,SH,SOLE,107400,0,0
1741,MASIMO CORP,COM,574795100,35460127,302535,SH,SOLE,302535,0,0
1742,MASTERCARD INCORPORATED,CL A,57636Q104,2986,7,SH,OTR,0,7,0
1743,MASTERCARD INCORPORATED,CL A,57636Q104,10798807,25319,SH,SOLE,25319,0,0
1744,MASTERCARD INCORPORATED,CL A,57636Q104,40731705,95500,SH,SOLE,95500,0,0
1745,MASTERCARD INCORPORATED,CL A,57636Q104,173632221,407100,SH,SOLE,407100,0,0
1746,MATADOR RES CO,COM,576485205,2331,41,SH,OTR,0,41,0
1747,MATADOR RES CO,COM,576485205,1401372,24646,SH,SOLE,24646,0,0
1748,MATRIX SVC CO,COM,576853105,741705,75839,SH,SOLE,75839,0,0
1749,MATSON INC,COM,57686G105,5480,50,SH,OTR,0,50,0
1750,MATSON INC,COM,57686G105,25563871,233247,SH,SOLE,233247,0,0
1751,MATTEL INC,COM,577081102,14160000,750000,SH,SOLE,750000,0,0
1752,MAXLINEAR INC,COM,57776J100,3083682,129730,SH,SOLE,129730,0,0
1753,MBIA INC,COM,55262C100,4162,680,SH,OTR,0,680,0
1754,MBIA INC,COM,55262C100,1032407,168694,SH,SOLE,168694,0,0
1755,MCCORMICK & CO INC,COM NON VTG,579780206,87988,1286,SH,SOLE,1286,0,0
1756,MCCORMICK & CO INC,COM NON VTG,579780206,279290,4082,SH,OTR,0,4082,0
1757,MCDONALDS CORP,COM,580135101,1897664,6400,SH,SOLE,6400,0,0
1758,MCDONALDS CORP,COM,580135101,2540498,8568,SH,SOLE,8568,0,0
1759,MCDONALDS CORP,COM,580135101,12512722,42200,SH,SOLE,42200,0,0
1760,MCGRATH RENTCORP,COM,580589109,267710,2238,SH,SOLE,2238,0,0
1761,MCKESSON CORP,COM,58155Q103,97689,211,SH,OTR,0,211,0
1762,MCKESSON CORP,COM,58155Q103,59093378,127637,SH,SOLE,127637,0,0
1763,MDU RES GROUP INC,COM,552690109,1234768,62362,SH,SOLE,62362,0,0
1764,MEDALLION FINL CORP,COM,583928106,526433,53445,SH,SOLE,53445,0,0
1765,MEDICAL PPTYS TRUST INC,COM,58463J304,7365000,1500000,SH,SOLE,1500000,0,0
1766,MEDICAL PPTYS TRUST INC,COM,58463J304,20021649,4077729,SH,SOLE,4077729,0,0
