,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,votingAuthoritySole,votingAuthorityShared,votingAuthorityNone
1895,ROLLINS INC,COM,775711104,19137878,392250,SH,SOLE,392250,0,0
1896,ROPER TECHNOLOGIES INC,COM,776696106,2531397,4491,SH,SOLE,4491,0,0
1897,ROPER TECHNOLOGIES INC,COM,776696106,22546400,40000,SH,SOLE,40000,0,0
1898,ROSS STORES INC,COM,778296103,52463862,361023,SH,SOLE,361023,0,0
1899,ROYAL CARIBBEAN GROUP,COM,V7780T103,116264168,729249,SH,SOLE,729249,0,0
1900,ROYAL GOLD INC,COM,780287108,1219058,9740,SH,SOLE,9740,0,0
1901,RTX CORPORATION,COM,75513E101,702730,7000,SH,SOLE,7000,0,0
1902,RTX CORPORATION,COM,75513E101,3342987,33300,SH,SOLE,33300,0,0
1903,RUMBLE INC,COM CL A,78137L105,99767,17976,SH,SOLE,17976,0,0
1904,RUNWAY GROWTH FINANCE CORP,COM,78163D100,398264,33866,SH,SOLE,33866,0,0
1905,RUSH ENTERPRISES INC,CL A,781846209,9599912,229279,SH,SOLE,229279,0,0
1906,RUSH STREET INTERACTIVE INC,COM,782011100,411584,42918,SH,SOLE,42918,0,0
1907,RXO INC,COMMON STOCK,74982T103,18422492,704493,SH,SOLE,704493,0,0
1908,RYMAN HOSPITALITY PPTYS INC,COM,78377T107,61148372,612341,SH,SOLE,612341,0,0
1909,S & T BANCORP INC,COM,783859101,255367,7648,SH,SOLE,7648,0,0
1910,S&P GLOBAL INC,COM,78409V104,1498560,3360,SH,SOLE,3360,0,0
1911,SABRE GLBL INC,NOTE  4.000% 4/1,78573NAE2,33942148,35304000,PRN,SOLE,35304000,0,0
1912,SABRE GLBL INC,NOTE  4.000% 8/0,78573NAK8,6308978,6834000,PRN,SOLE,6834000,0,0
1913,SAFE BULKERS INC,COM,Y7388L103,113129,19438,SH,SOLE,19438,0,0
1914,SAIA INC,COM,78709Y105,84961939,179135,SH,SOLE,179135,0,0
1915,SALESFORCE INC,COM,79466L302,13105930,50976,SH,SOLE,50976,0,0
1916,SALESFORCE INC,COM,79466L302,22162020,86200,SH,SOLE,86200,0,0
1917,SALESFORCE INC,COM,79466L302,26918370,104700,SH,SOLE,104700,0,0
1918,SALLY BEAUTY HLDGS INC,COM,79546E104,14250341,1328084,SH,SOLE,1328084,0,0
1919,SANDSTORM GOLD LTD,COM NEW,80013R206,542156,99661,SH,SOLE,99661,0,0
1920,SANDY SPRING BANCORP INC,COM,800363103,5077842,208450,SH,SOLE,208450,0,0
1921,SANFILIPPO JOHN B & SON INC,COM,800422107,1381757,14220,SH,SOLE,14220,0,0
1922,SANGAMO THERAPEUTICS INC,COM,800677106,11384,31773,SH,SOLE,31773,0,0
1923,SANOFI,SPONSORED ADR,80105N105,41804492,861593,SH,SOLE,861593,0,0
1924,SAP SE,SPON ADR,803054204,490155,2430,SH,SOLE,2430,0,0
1925,SAREPTA THERAPEUTICS INC,COM,803607100,19750000,125000,SH,SOLE,125000,0,0
1926,SAREPTA THERAPEUTICS INC,COM,803607100,84201044,532918,SH,SOLE,532918,0,0
1927,SAREPTA THERAPEUTICS INC,NOTE  1.250% 9/1,803607AD2,5158540,4000000,PRN,SOLE,4000000,0,0
1928,SASOL LTD,SPONSORED ADR,803866300,227836,29939,SH,SOLE,29939,0,0
1929,SAVARA INC,COM,805111101,112167,27833,SH,SOLE,27833,0,0
1930,SBA COMMUNICATIONS CORP NEW,CL A,78410G104,27686152,141040,SH,SOLE,141040,0,0
1931,SCHLUMBERGER LTD,COM STK,806857108,14342720,304000,SH,SOLE,304000,0,0
1932,SCHLUMBERGER LTD,COM STK,806857108,25076170,531500,SH,SOLE,531500,0,0
1933,SCHLUMBERGER LTD,COM STK,806857108,167195257,3543774,SH,SOLE,3543774,0,0
1934,SCHOLAR ROCK HLDG CORP,COM,80706P103,3049430,366078,SH,SOLE,366078,0,0
1935,SCHOLASTIC CORP,COM,807066105,431209,12157,SH,SOLE,12157,0,0
1936,SCHRODINGER INC,COM,80810D103,341970,17682,SH,SOLE,17682,0,0
1937,SCHWAB CHARLES CORP,COM,808513105,1342042,18212,SH,SOLE,18212,0,0
1938,SCHWAB CHARLES CORP,COM,808513105,1915940,26000,SH,SOLE,26000,0,0
1939,SCHWAB CHARLES CORP,COM,808513105,5769927,78300,SH,SOLE,78300,0,0
1940,SCOTTS MIRACLE-GRO CO,CL A,810186106,201686,3100,SH,SOLE,3100,0,0
1941,SCOTTS MIRACLE-GRO CO,CL A,810186106,819756,12600,SH,SOLE,12600,0,0
1942,SCOTTS MIRACLE-GRO CO,CL A,810186106,7730624,118823,SH,SOLE,118823,0,0
1943,SEA LTD,NOTE  1.000%12/0,81141RAD2,19449383,13500000,PRN,SOLE,13500000,0,0
1944,SEA LTD,NOTE  2.375%12/0,81141RAF7,37542575,35000000,PRN,SOLE,35000000,0,0
1945,SEA LTD,SPONSORD ADS,81141R100,37402654,523700,SH,SOLE,523700,0,0
1946,SEABRIDGE GOLD INC,COM,811916105,1056115,77145,SH,SOLE,77145,0,0
1947,SEACOAST BKG CORP FLA,COM NEW,811707801,1164341,49253,SH,SOLE,49253,0,0
1948,SEACOR MARINE HLDGS INC,COM,78413P101,248607,18429,SH,SOLE,18429,0,0
1949,SEADRILL 2021 LTD,COM,G7997W102,8745267,169811,SH,SOLE,169811,0,0
1950,SEALED AIR CORP NEW,COM,81211K100,52170980,1499597,SH,SOLE,1499597,0,0
1951,SEER INC,COM CL A,81578P106,19834,11806,SH,SOLE,11806,0,0
1952,SEI INVTS CO,COM,784117103,14200296,219513,SH,SOLE,219513,0,0
1953,SELECT MED HLDGS CORP,COM,81619Q105,255062,7275,SH,SOLE,7275,0,0
1954,SELECT SECTOR SPDR TR,COMMUNICATION,81369Y852,7007673,81808,SH,SOLE,81808,0,0
1955,SELECT SECTOR SPDR TR,COMMUNICATION,81369Y852,54179950,632500,SH,SOLE,632500,0,0
1956,SELECT SECTOR SPDR TR,ENERGY,81369Y506,60762048,666616,SH,SOLE,666616,0,0
1957,SELECT SECTOR SPDR TR,FINANCIAL,81369Y605,4601237,111925,SH,SOLE,111925,0,0
1958,SELECT SECTOR SPDR TR,FINANCIAL,81369Y605,168748328,4104800,SH,SOLE,4104800,0,0
1959,SELECT SECTOR SPDR TR,FINANCIAL,81369Y605,719067343,17491300,SH,SOLE,17491300,0,0
1960,SELECT SECTOR SPDR TR,INDL,81369Y704,17988012,147600,SH,SOLE,147600,0,0
1961,SELECT SECTOR SPDR TR,INDL,81369Y704,49649838,407400,SH,SOLE,407400,0,0
1962,SELECT SECTOR SPDR TR,RL EST SEL SEC,81369Y860,2382764,62035,SH,SOLE,62035,0,0
1963,SELECT SECTOR SPDR TR,SBI CONS DISCR,81369Y407,19029245,104327,SH,SOLE,104327,0,0
1964,SELECT SECTOR SPDR TR,SBI CONS DISCR,81369Y407,103165440,565600,SH,SOLE,565600,0,0
1965,SELECT SECTOR SPDR TR,SBI CONS DISCR,81369Y407,360203520,1974800,SH,SOLE,1974800,0,0
1966,SELECT SECTOR SPDR TR,SBI CONS STPLS,81369Y308,7301980,95351,SH,SOLE,95351,0,0
1967,SELECT SECTOR SPDR TR,SBI CONS STPLS,81369Y308,17613400,230000,SH,SOLE,230000,0,0
1968,SELECT SECTOR SPDR TR,SBI CONS STPLS,81369Y308,108927392,1422400,SH,SOLE,1422400,0,0
1969,SELECT SECTOR SPDR TR,SBI HEALTHCARE,81369Y209,3508348,24071,SH,SOLE,24071,0,0
1970,SELECT SECTOR SPDR TR,SBI HEALTHCARE,81369Y209,7141750,49000,SH,SOLE,49000,0,0
1971,SELECT SECTOR SPDR TR,SBI HEALTHCARE,81369Y209,39746025,272700,SH,SOLE,272700,0,0
1972,SELECT SECTOR SPDR TR,SBI INT-UTILS,81369Y886,40043221,587661,SH,SOLE,587661,0,0
1973,SELECT SECTOR SPDR TR,SBI MATERIALS,81369Y100,14513219,164344,SH,SOLE,164344,0,0
1974,SELECT SECTOR SPDR TR,TECHNOLOGY,81369Y803,24839149,109796,SH,SOLE,109796,0,0
1975,SELECT SECTOR SPDR TR,TECHNOLOGY,81369Y803,76488363,338100,SH,SOLE,338100,0,0
1976,SELECT SECTOR SPDR TR,TECHNOLOGY,81369Y803,240753966,1064200,SH,SOLE,1064200,0,0
1977,SELECT SECTOR SPDR TR,SBI MATERIALS,81369Y100,91436174,1035400,SH,SOLE,1035400,0,0
1978,SELECT SECTOR SPDR TR,ENERGY,81369Y506,184250610,2021400,SH,SOLE,2021400,0,0
1979,SELECT SECTOR SPDR TR,SBI INT-UTILS,81369Y886,95109812,1395800,SH,SOLE,1395800,0,0
1980,SELECT SECTOR SPDR TR,RL EST SEL SEC,81369Y860,3841000,100000,SH,SOLE,100000,0,0
1981,SELECT SECTOR SPDR TR,SBI MATERIALS,81369Y100,41823616,473600,SH,SOLE,473600,0,0
1982,SELECT SECTOR SPDR TR,ENERGY,81369Y506,22432015,246100,SH,SOLE,246100,0,0
1983,SELECT SECTOR SPDR TR,SBI INT-UTILS,81369Y886,8858200,130000,SH,SOLE,130000,0,0
1984,SEMPRA,COM,816851109,71911535,945458,SH,SOLE,945458,0,0
1985,SEMTECH CORP,COM,816850101,31266761,1046411,SH,SOLE,1046411,0,0
1986,SENSATA TECHNOLOGIES HLDG PL,SHS,G8060N102,27327790,730885,SH,SOLE,730885,0,0
1987,SENSIENT TECHNOLOGIES CORP,COM,81725T100,267752,3609,SH,SOLE,3609,0,0
1988,SENTINELONE INC,CL A,81730H109,257841,12249,SH,SOLE,12249,0,0
1989,SERA PROGNOSTICS INC,CLASS A COM,81749D107,90173,15232,SH,SOLE,15232,0,0
1990,SERES THERAPEUTICS INC,COM,81750R102,14263,19705,SH,SOLE,19705,0,0
1991,SERITAGE GROWTH PPTYS,CL A,81752R100,4050819,867413,SH,SOLE,867413,0,0
1992,SERVICE PPTYS TR,COM SH BEN INT,81761L102,3857699,750525,SH,SOLE,750525,0,0
1993,SERVICENOW INC,COM,81762P102,944004,1200,SH,SOLE,1200,0,0
1994,SERVICENOW INC,COM,81762P102,4877354,6200,SH,SOLE,6200,0,0
1995,SERVICENOW INC,COM,81762P102,143200687,182034,SH,SOLE,182034,0,0
1996,SERVISFIRST BANCSHARES INC,COM,81768T108,623117,9861,SH,SOLE,9861,0,0
1997,SEZZLE INC,COM,78435P105,751987,8524,SH,SOLE,8524,0,0
1998,SHAPEWAYS HOLDINGS INC,*W EXP 09/29/202,81947T110,2000,500000,SH,SOLE,500000,0,0
1999,SHARECARE INC,COM CL A,81948W104,59211,43860,SH,SOLE,43860,0,0
2000,SHARKNINJA INC,COM SHS,G8068L108,63802876,849007,SH,SOLE,849007,0,0
2001,SHELL PLC,SPON ADS,780259305,18182142,251900,SH,SOLE,251900,0,0
2002,SHELL PLC,SPON ADS,780259305,21913848,303600,SH,SOLE,303600,0,0
2003,SHELL PLC,SPON ADS,780259305,82621270,1144656,SH,SOLE,1144656,0,0
2004,SHERWIN WILLIAMS CO,COM,824348106,73850980,247465,SH,SOLE,247465,0,0
2005,SHIFT4 PMTS INC,NOTE        12/1,82452JAB5,56968882,51001000,PRN,SOLE,51001000,0,0
2006,SHOALS TECHNOLOGIES GROUP IN,CL A,82489W107,7977665,1278472,SH,SOLE,1278472,0,0
2007,SHOE CARNIVAL INC,COM,824889109,538410,14595,SH,SOLE,14595,0,0
2008,SHOPIFY INC,CL A,82509L107,7503280,113600,SH,SOLE,113600,0,0
2009,SHOPIFY INC,CL A,82509L107,11235105,170100,SH,SOLE,170100,0,0
2010,SHUTTERSTOCK INC,COM,825690100,5184446,133965,SH,SOLE,133965,0,0
2011,SIBANYE STILLWATER LTD,SPONSORED ADR,82575P107,15260931,3508260,SH,SOLE,3508260,0,0
2012,SILA REALTY TRUST INC,COMMON STOCK,146280508,12477894,589414,SH,SOLE,589414,0,0
2013,SILGAN HLDGS INC,COM,827048109,4206036,99363,SH,SOLE,99363,0,0
2014,SILICON LABORATORIES INC,COM,826919102,2166025,19579,SH,SOLE,19579,0,0
2015,SILICON MOTION TECHNOLOGY CO,SPONSORED ADR,82706C108,294075,3631,SH,SOLE,3631,0,0
2016,SILK RD MED INC,COM,82710M100,21096067,780180,SH,SOLE,780180,0,0
2017,SILVACO GROUP INC,COM,82728C102,195604,10879,SH,SOLE,10879,0,0
2018,SILVERBOW RES INC,COM,82836G102,45140383,1193243,SH,SOLE,1193243,0,0
2019,SILVERCORP METALS INC,COM,82835P103,48777,14517,SH,SOLE,14517,0,0
2020,SIMMONS 1ST NATL CORP,CL A $1 PAR,828730200,1209117,68778,SH,SOLE,68778,0,0
2021,SIMON PPTY GROUP INC NEW,COM,828806109,444470,2928,SH,SOLE,2928,0,0
2022,SIMON PPTY GROUP INC NEW,COM,828806109,9487500,62500,SH,SOLE,62500,0,0
2023,SIMON PPTY GROUP INC NEW,COM,828806109,10838520,71400,SH,SOLE,71400,0,0
2024,SIMPLY GOOD FOODS CO,COM,82900L102,50118633,1387175,SH,SOLE,1387175,0,0
2025,SIMPSON MFG INC,COM,829073105,921522,5468,SH,SOLE,5468,0,0
2026,SIRIUS XM HOLDINGS INC,COM,82968B103,33425130,11811000,SH,SOLE,11811000,0,0
2027,SITE CTRS CORP,COM,82981J109,48727308,3360504,SH,SOLE,3360504,0,0
2028,SITIME CORP,COM,82982T106,266422,2142,SH,SOLE,2142,0,0
2029,SIX FLAGS ENTMT CORP NEW,COM,83001A102,4142500,125000,SH,SOLE,125000,0,0
2030,SIX FLAGS ENTMT CORP NEW,COM,83001A102,9942000,300000,SH,SOLE,300000,0,0
2031,SIX FLAGS ENTMT CORP NEW,COM,83001A102,17576097,530359,SH,SOLE,530359,0,0
2032,SJW GROUP,COM,784305104,1497448,27618,SH,SOLE,27618,0,0
2033,SKECHERS U S A INC,CL A,830566105,239708,3468,SH,SOLE,3468,0,0
2034,SKYLINE CHAMPION CORPORATION,COM,830830105,216461,3195,SH,SOLE,3195,0,0
2035,SLM CORP,COM,78442P106,259168,12466,SH,SOLE,12466,0,0
2036,SM ENERGY CO,COM,78454L100,497923,11518,SH,SOLE,11518,0,0
2037,SMART GLOBAL HLDGS INC,SHS,G8232Y101,2396250,104777,SH,SOLE,104777,0,0
2038,SMARTSHEET INC,COM CL A,83200N103,8678470,196880,SH,SOLE,196880,0,0
2039,SMITH & NEPHEW PLC,SPDN ADR NEW,83175M205,16110519,650142,SH,SOLE,650142,0,0
2040,SMITH & WESSON BRANDS INC,COM,831754106,1146282,79936,SH,SOLE,79936,0,0
2041,SMITH A O CORP,COM,831865209,42311500,517382,SH,SOLE,517382,0,0
2042,SMITH DOUGLAS HOMES CORP,COM SHS CL A,83207R107,977471,41808,SH,SOLE,41808,0,0
2043,SNAP INC,CL A,83304A106,4521242,272200,SH,SOLE,272200,0,0
2044,SNAP INC,CL A,83304A106,4732189,284900,SH,SOLE,284900,0,0
2045,SNAP INC,CL A,83304A106,24946974,1501925,SH,SOLE,1501925,0,0
2046,SNOWFLAKE INC,CL A,833445109,295172,2185,SH,SOLE,2185,0,0
2047,SNOWFLAKE INC,CL A,833445109,364743,2700,SH,SOLE,2700,0,0
2048,SNOWFLAKE INC,CL A,833445109,1134756,8400,SH,SOLE,8400,0,0
2049,SOFI TECHNOLOGIES INC,COM,83406F102,241351,36513,SH,SOLE,36513,0,0
2050,SOFI TECHNOLOGIES INC,COM,83406F102,991500,150000,SH,SOLE,150000,0,0
2051,SOFI TECHNOLOGIES INC,COM,83406F102,3305000,500000,SH,SOLE,500000,0,0
2052,SOLAREDGE TECHNOLOGIES INC,COM,83417M104,14110261,558601,SH,SOLE,558601,0,0
2053,SOLAREDGE TECHNOLOGIES INC,NOTE         9/1,83417MAD6,8245215,9000000,PRN,SOLE,9000000,0,0
2054,SOLARWINDS CORP,COM NEW,83417Q204,269546,22369,SH,SOLE,22369,0,0
2055,SOLENO THERAPEUTICS INC,COM,834203309,10086331,247214,SH,SOLE,247214,0,0
2056,SOLVENTUM CORP,COM SHS,83444M101,42244563,798876,SH,SOLE,798876,0,0
2057,SONIC AUTOMOTIVE INC,CL A,83545G102,689699,12662,SH,SOLE,12662,0,0
2058,SONOCO PRODS CO,COM,835495102,10890497,214718,SH,SOLE,214718,0,0
2059,SONY GROUP CORP,SPONSORED ADR,835699307,5921440,69705,SH,SOLE,69705,0,0
2060,SOUTHERN COPPER CORP,COM,84265V105,4517754,41932,SH,SOLE,41932,0,0
2061,SOUTHWEST AIRLS CO,COM,844741108,14305000,500000,SH,SOLE,500000,0,0
2062,SOUTHWEST AIRLS CO,COM,844741108,31408144,1097803,SH,SOLE,1097803,0,0
2063,SOUTHWESTERN ENERGY CO,COM,845467109,628562,93397,SH,SOLE,93397,0,0
2064,SPARTANNASH CO,COM,847215100,760136,40519,SH,SOLE,40519,0,0
2065,SPDR DOW JONES INDL AVERAGE,UT SER 1,78467X109,1716278,4388,SH,SOLE,4388,0,0
2066,SPDR DOW JONES INDL AVERAGE,UT SER 1,78467X109,28669829,73300,SH,SOLE,73300,0,0
2067,SPDR DOW JONES INDL AVERAGE,UT SER 1,78467X109,70911869,181300,SH,SOLE,181300,0,0
2068,SPDR S&P 500 ETF TR,TR UNIT,78462F103,10829978,19900,SH,SOLE,19900,0,0
2069,SPDR S&P 500 ETF TR,TR UNIT,78462F103,446859042,821100,SH,SOLE,821100,0,0
2070,SPDR S&P 500 ETF TR,TR UNIT,78462F103,493834480,907417,SH,SOLE,907417,0,0
2071,SPDR SER TR,BLOOMBERG HIGH Y,78468R622,54775866,581053,SH,SOLE,581053,0,0
2072,SPDR SER TR,BLOOMBERG SHT TE,78468R408,14283040,572008,SH,SOLE,572008,0,0
2073,SPDR SER TR,ICE PFD SEC ETF,78464A292,1648387,48582,SH,SOLE,48582,0,0
2074,SPDR SER TR,S&P BIOTECH,78464A870,22615677,243940,SH,SOLE,243940,0,0
2075,SPDR SER TR,S&P BK ETF,78464A797,1204609,25967,SH,SOLE,25967,0,0
2076,SPDR SER TR,S&P HOMEBUILD,78464A888,1084285,10727,SH,SOLE,10727,0,0
2077,SPDR SER TR,S&P METALS MNG,78464A755,3784245,63783,SH,SOLE,63783,0,0
2078,SPDR SER TR,S&P REGL BKG,78464A698,26250284,534629,SH,SOLE,534629,0,0
2079,SPDR SER TR,S&P REGL BKG,78464A698,163630660,3332600,SH,SOLE,3332600,0,0
2080,SPDR SER TR,S&P METALS MNG,78464A755,69499162,1171400,SH,SOLE,1171400,0,0
2081,SPDR SER TR,S&P BIOTECH,78464A870,150097490,1619000,SH,SOLE,1619000,0,0
2082,SPDR SER TR,S&P OILGAS EXP,78468R556,78422877,539100,SH,SOLE,539100,0,0
2083,SPDR SER TR,S&P BK ETF,78464A797,2783400,60000,SH,SOLE,60000,0,0
2084,SPDR SER TR,S&P RETAIL ETF,78464A714,1312150,17500,SH,SOLE,17500,0,0
2085,SPDR SER TR,S&P REGL BKG,78464A698,22566360,459600,SH,SOLE,459600,0,0
2086,SPDR SER TR,S&P METALS MNG,78464A755,5938933,100100,SH,SOLE,100100,0,0
2087,SPDR SER TR,S&P BIOTECH,78464A870,10809986,116600,SH,SOLE,116600,0,0
2088,SPDR SER TR,S&P OILGAS EXP,78468R556,61417434,422200,SH,SOLE,422200,0,0
2089,SPDR SER TR,S&P RETAIL ETF,78464A714,292422,3900,SH,SOLE,3900,0,0
2090,SPECTRAL AI INC,*W EXP 99/99/999,84757T113,32745,190324,SH,SOLE,190324,0,0
2091,SPECTRUM BRANDS HLDGS INC NE,COM,84790A105,11555523,134476,SH,SOLE,134476,0,0
2092,SPHERE ENTERTAINMENT CO,CL A,55826T102,41289180,1177672,SH,SOLE,1177672,0,0
2093,SPIRIT AEROSYSTEMS HLDGS INC,COM CL A,848574109,11514361,350300,SH,SOLE,350300,0,0
2094,SPIRIT AIRLS INC,COM,848577102,582160,159060,SH,SOLE,159060,0,0
2095,SPIRIT AIRLS INC,COM,848577102,4007700,1095000,SH,SOLE,1095000,0,0
2096,SPORTRADAR GROUP AG,CLASS A ORD SHS,H8088L103,7351543,657562,SH,SOLE,657562,0,0
2097,SPOTIFY TECHNOLOGY S A,SHS,L8681T102,211170315,672967,SH,SOLE,672967,0,0
2098,SPROTT INC,COM NEW,852066208,4985922,120462,SH,SOLE,120462,0,0
2099,SPROUTS FMRS MKT INC,COM,85208M102,66718766,797499,SH,SOLE,797499,0,0
2100,SPS COMM INC,COM,78463M107,1777924,9449,SH,SOLE,9449,0,0
2101,SPYRE THERAPEUTICS INC,COM NEW,00773J202,6409672,272636,SH,SOLE,272636,0,0
2102,SQUARESPACE INC,CLASS A,85225A107,41985716,962313,SH,SOLE,962313,0,0
2103,SSR MINING IN,COM,784730103,870380,192989,SH,SOLE,192989,0,0
2104,STAG INDL INC,COM,85254J102,8317311,230652,SH,OTR,230652,0,0
2105,STAG INDL INC,COM,85254J102,38318258,1062625,SH,SOLE,1062625,0,0
2106,STANDARD BIOTOOLS INC,COM,34385P108,1766747,998162,SH,SOLE,998162,0,0
2107,STANTEC INC,COM,85472N109,1035435,12393,SH,SOLE,12393,0,0
2108,STAR BULK CARRIERS CORP.,SHS PAR,Y8162K204,6092464,249896,SH,SOLE,249896,0,0
2109,STAR HLDGS,SHS BEN INT,85512G106,3820174,316764,SH,SOLE,316764,0,0
2110,STARBUCKS CORP,COM,855244109,4312890,55400,SH,SOLE,55400,0,0
2111,STARBUCKS CORP,COM,855244109,8524575,109500,SH,SOLE,109500,0,0
2112,STARBUCKS CORP,COM,855244109,66124700,849386,SH,SOLE,849386,0,0
2113,STARWOOD PPTY TR INC,COM,85571B105,9873422,521300,SH,SOLE,521300,0,0
2114,STATE STR CORP,COM,857477103,111410848,1505552,SH,SOLE,1505552,0,0
2115,STEEL DYNAMICS INC,COM,858119100,26004118,200804,SH,SOLE,200804,0,0
2116,STEELCASE INC,CL A,858155203,991362,76494,SH,SOLE,76494,0,0
2117,STELLAR BANCORP INC,COM,858927106,3734559,162655,SH,SOLE,162655,0,0
2118,STEM INC,COM,85859N102,86639,78053,SH,SOLE,78053,0,0
2119,STEPAN CO,COM,858586100,1429503,17026,SH,SOLE,17026,0,0
2120,STEPSTONE GROUP INC,COM CL A,85914M107,426364,9291,SH,SOLE,9291,0,0
2121,STERICYCLE INC,COM,858912108,4176815,71853,SH,SOLE,71853,0,0
2122,STERLING CHECK CORP,COM,85917T109,4878346,329618,SH,SOLE,329618,0,0
2123,STEVANATO GROUP S P A,ORD SHS,T9224W109,6974188,380272,SH,SOLE,380272,0,0
2124,STEWART INFORMATION SVCS COR,COM,860372101,1394938,22470,SH,SOLE,22470,0,0
2125,STIFEL FINL CORP,COM,860630102,58690586,697452,SH,SOLE,697452,0,0
2126,STMICROELECTRONICS N V,NY REGISTRY,861012102,4146603,105000,SH,SOLE,105000,0,0
2127,STONECO LTD,COM CL A,G85158106,5837751,486885,SH,SOLE,486885,0,0
2128,STRATASYS LTD,SHS,M85548101,302770,36087,SH,SOLE,36087,0,0
2129,STRIDE INC,COM,86333M108,761612,10803,SH,SOLE,10803,0,0
2130,STRYKER CORPORATION,COM,863667101,510375,1500,SH,SOLE,1500,0,0
2131,STRYKER CORPORATION,COM,863667101,8774027,25787,SH,SOLE,25787,0,0
2132,STRYKER CORPORATION,COM,863667101,27560250,81000,SH,SOLE,81000,0,0
2133,SUMMIT HOTEL PPTYS INC,COM,866082100,1442296,240784,SH,SOLE,240784,0,0
2134,SUMMIT THERAPEUTICS INC,COM,86627T108,7879225,1010157,SH,SOLE,1010157,0,0
2135,SUN CMNTYS INC,COM,866674104,26200906,217724,SH,OTR,217724,0,0
2136,SUN LIFE FINANCIAL INC.,COM,866796105,203211,4148,SH,SOLE,4148,0,0
2137,SUNCOR ENERGY INC NEW,COM,867224107,243840,6400,SH,SOLE,6400,0,0
2138,SUNCOR ENERGY INC NEW,COM,867224107,1253490,32900,SH,SOLE,32900,0,0
2139,SUNCOR ENERGY INC NEW,COM,867224107,106120920,2785144,SH,SOLE,2785144,0,0
2140,SUNNOVA ENERGY INTL INC.,COM,86745K104,1502136,269200,SH,SOLE,269200,0,0
2141,SUNNOVA ENERGY INTL INC.,NOTE  0.250%12/0,86745KAF1,1232765,2500000,PRN,SOLE,2500000,0,0
2142,SUNOPTA INC,COM,8676EP108,57483,10645,SH,SOLE,10645,0,0
2143,SUNPOWER CORP,COM,867652406,278415,94059,SH,SOLE,94059,0,0
2144,SUNRUN INC,COM,86771W105,12413862,1046700,SH,SOLE,1046700,0,0
2145,SUNRUN INC,COM,86771W105,14875120,1254226,SH,SOLE,1254226,0,0
2146,SUNSTONE HOTEL INVS INC NEW,COM,867892101,13170196,1259101,SH,OTR,1259101,0,0
2147,SUPER MICRO COMPUTER INC,COM,86800U104,634996,775,SH,SOLE,775,0,0
2148,SUPER MICRO COMPUTER INC,COM,86800U104,1310960,1600,SH,SOLE,1600,0,0
2149,SUPER MICRO COMPUTER INC,COM,86800U104,4670295,5700,SH,SOLE,5700,0,0
2150,SURGERY PARTNERS INC,COM,86881A100,1541711,64805,SH,SOLE,64805,0,0
2151,SUZANO S A,SPON ADS,86959K105,2292634,223236,SH,SOLE,223236,0,0
2152,SWVL HOLDINGS CORP,*W EXP 99/99/999,G86302117,2820,200000,SH,SOLE,200000,0,0
2153,SYNCHRONY FINANCIAL,COM,87165B103,677129,14349,SH,SOLE,14349,0,0
2154,SYNOPSYS INC,COM,871607107,26777700,45000,SH,SOLE,45000,0,0
2155,SYNOPSYS INC,COM,871607107,89282207,150039,SH,SOLE,150039,0,0
2156,SYNOVUS FINL CORP,COM NEW,87161C501,39551019,984101,SH,SOLE,984101,0,0
2157,SYSCO CORP,COM,871829107,4115776,57652,SH,SOLE,57652,0,0
2158,SYSCO CORP,COM,871829107,5389945,75500,SH,SOLE,75500,0,0
2159,SYSCO CORP,COM,871829107,5547003,77700,SH,SOLE,77700,0,0
2160,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,874039100,9177168,52800,SH,SOLE,52800,0,0
2161,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,874039100,17798144,102400,SH,SOLE,102400,0,0
2162,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,874039100,40897145,235298,SH,SOLE,235298,0,0
2163,TAKE-TWO INTERACTIVE SOFTWAR,COM,874054109,2565585,16500,SH,SOLE,16500,0,0
2164,TAKE-TWO INTERACTIVE SOFTWAR,COM,874054109,87861646,565063,SH,SOLE,565063,0,0
2165,TAL EDUCATION GROUP,SPONSORED ADS,874080104,22766579,2133700,SH,SOLE,2133700,0,0
2166,TALKSPACE INC,COM,87427V103,79835,34711,SH,SOLE,34711,0,0
2167,TALOS ENERGY INC,COM,87484T108,8576600,705893,SH,SOLE,705893,0,0
2168,TANDEM DIABETES CARE INC,COM NEW,875372203,347662,8629,SH,SOLE,8629,0,0
2169,TANGO THERAPEUTICS INC,COM,87583X109,2376737,277009,SH,SOLE,277009,0,0
2170,TAPESTRY INC,COM,876030107,55109369,1287903,SH,SOLE,1287903,0,0
2171,TARGA RES CORP,COM,87612G101,34090513,264719,SH,SOLE,264719,0,0
2172,TARGET CORP,COM,87612E106,2348210,15862,SH,SOLE,15862,0,0
2173,TARGET CORP,COM,87612E106,15307336,103400,SH,SOLE,103400,0,0
2174,TARGET CORP,COM,87612E106,46795444,316100,SH,SOLE,316100,0,0
2175,TARGET HOSPITALITY CORP,COM,87615L107,765687,87909,SH,SOLE,87909,0,0
2176,TASEKO MINES LTD,COM,876511106,30167,12313,SH,SOLE,12313,0,0
2177,TASKUS INC,CLASS A COM,87652V109,459807,34546,SH,SOLE,34546,0,0
