,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,votingAuthoritySole,votingAuthorityShared,votingAuthorityNone
1960,ROSS STORES INC,COM,778296103,19567217,133328,SH,SOLE,133328,0,0
1961,ROYAL BK CDA,COM,780087102,239047,2370,SH,SOLE,2370,0,0
1962,ROYAL CARIBBEAN GROUP,COM,V7780T103,161669,1163,SH,OTR,0,1163,0
1963,ROYAL CARIBBEAN GROUP,COM,V7780T103,569941,4100,SH,SOLE,4100,0,0
1964,ROYAL CARIBBEAN GROUP,COM,V7780T103,42310891,304373,SH,SOLE,304373,0,0
1965,ROYAL GOLD INC,COM,780287108,1291064,10599,SH,SOLE,10599,0,0
1966,RPM INTL INC,COM,749685103,702162,5903,SH,SOLE,5903,0,0
1967,RTX CORPORATION,COM,75513E101,321849,3300,SH,SOLE,3300,0,0
1968,RTX CORPORATION,COM,75513E101,106396257,1090908,SH,SOLE,1090908,0,0
1969,RUMBLE INC,COM CL A,78137L105,409995,50742,SH,SOLE,50742,0,0
1970,RUMBLEON INC,COM CL B,781386305,276120,42743,SH,SOLE,42743,0,0
1971,RUNWAY GROWTH FINANCE CORP,COM,78163D100,189678,15650,SH,SOLE,15650,0,0
1972,RUSH STREET INTERACTIVE INC,COM,782011100,245225,37669,SH,SOLE,37669,0,0
1973,RYAN SPECIALTY HOLDINGS INC,CL A,78351F107,13875000,250000,SH,SOLE,250000,0,0
1974,RYMAN HOSPITALITY PPTYS INC,COM,78377T107,31742113,274562,SH,SOLE,274562,0,0
1975,S&P GLOBAL INC,COM,78409V104,1829435,4300,SH,SOLE,4300,0,0
1976,S&P GLOBAL INC,COM,78409V104,3604412,8472,SH,SOLE,8472,0,0
1977,S&P GLOBAL INC,COM,78409V104,4254500,10000,SH,SOLE,10000,0,0
1978,SABLE OFFSHORE CORP,COM SHS,78574H104,193017,17611,SH,SOLE,17611,0,0
1979,SABRE CORP,COM,78573M104,86261,35645,SH,SOLE,35645,0,0
1980,SABRE GLBL INC,NOTE 4.000% 4/1,78573NAE2,36511029,38804000,PRN,SOLE,38804000,0,0
1981,SABRE GLBL INC,NOTE 4.000% 8/0,78573NAK8,11015605,12834000,PRN,SOLE,12834000,0,0
1982,SACHEM CAP CORP,COM,78590A109,315652,70774,SH,SOLE,70774,0,0
1983,SAIA INC,COM,78709Y105,25455105,43513,SH,SOLE,43513,0,0
1984,SALESFORCE INC,COM,79466L302,32376850,107500,SH,SOLE,107500,0,0
1985,SALESFORCE INC,COM,79466L302,41833902,138900,SH,SOLE,138900,0,0
1986,SALESFORCE INC,COM,79466L302,56537208,187719,SH,SOLE,187719,0,0
1987,SALLY BEAUTY HLDGS INC,COM,79546E104,960650,77347,SH,SOLE,77347,0,0
1988,SANDRIDGE ENERGY INC,COM NEW,80007P869,451553,30992,SH,SOLE,30992,0,0
1989,SANDSTORM GOLD LTD,COM NEW,80013R206,108791,20722,SH,SOLE,20722,0,0
1990,SAREPTA THERAPEUTICS INC,COM,803607100,65921679,509205,SH,SOLE,509205,0,0
1991,SASOL LTD,SPONSORED ADR,803866300,107786,13801,SH,SOLE,13801,0,0
1992,SCANSOURCE INC,COM,806037107,337214,7657,SH,SOLE,7657,0,0
1993,SCHLUMBERGER LTD,COM STK,806857108,3096765,56500,SH,SOLE,56500,0,0
1994,SCHLUMBERGER LTD,COM STK,806857108,3726916,67997,SH,SOLE,67997,0,0
1995,SCHLUMBERGER LTD,COM STK,806857108,19095804,348400,SH,SOLE,348400,0,0
1996,SCHOLAR ROCK HLDG CORP,COM,80706P103,9985009,562219,SH,SOLE,562219,0,0
1997,SCHOLASTIC CORP,COM,807066105,1148571,30458,SH,SOLE,30458,0,0
1998,SCHWAB CHARLES CORP,COM,808513105,1938712,26800,SH,SOLE,26800,0,0
1999,SCHWAB CHARLES CORP,COM,808513105,5975284,82600,SH,SOLE,82600,0,0
2000,SCHWAB CHARLES CORP,COM,808513105,28515632,394189,SH,SOLE,394189,0,0
2001,SCIENCE APPLICATIONS INTL CO,COM,808625107,3732023,28622,SH,SOLE,28622,0,0
2002,SCILEX HOLDING CO,COM,80880W106,67241,42290,SH,SOLE,42290,0,0
2003,SCORPIO TANKERS INC,SHS,Y7542C130,389089,5438,SH,SOLE,5438,0,0
2004,SCOTTS MIRACLE-GRO CO,CL A,810186106,656019,8795,SH,OTR,0,8795,0
2005,SCOTTS MIRACLE-GRO CO,CL A,810186106,71101053,953225,SH,SOLE,953225,0,0
2006,SEA LTD,NOTE 0.250% 9/1,81141RAG5,61816022,72000000,PRN,SOLE,72000000,0,0
2007,SEA LTD,NOTE 1.000%12/0,81141RAD2,18147646,15000000,PRN,SOLE,15000000,0,0
2008,SEA LTD,NOTE 2.375%12/0,81141RAF7,46452887,46250000,PRN,SOLE,46250000,0,0
2009,SEA LTD,SPONSORD ADS,81141R100,3634932,67677,SH,SOLE,67677,0,0
2010,SEA LTD,SPONSORD ADS,81141R100,62507698,1163800,SH,SOLE,1163800,0,0
2011,SEA LTD,SPONSORD ADS,81141R100,105942975,1972500,SH,SOLE,1972500,0,0
2012,SEABOARD CORP DEL,COM,811543107,280481,87,SH,SOLE,87,0,0
2013,SEABRIDGE GOLD INC,COM,811916105,987276,65296,SH,SOLE,65296,0,0
2014,SEACOAST BKG CORP FLA,COM NEW,811707801,399512,15735,SH,SOLE,15735,0,0
2015,SEADRILL 2021 LTD,COM,G7997W102,5801149,115331,SH,SOLE,115331,0,0
2016,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,G7997R103,5583000,60000,SH,SOLE,60000,0,0
2017,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,G7997R103,35287538,379232,SH,SOLE,379232,0,0
2018,SEALED AIR CORP NEW,COM,81211K100,638017,17151,SH,OTR,0,17151,0
2019,SEALED AIR CORP NEW,COM,81211K100,25465483,684556,SH,SOLE,684556,0,0
2020,SEELOS THERAPEUTICS INC,COM NEW,81577F208,224130,379239,SH,SOLE,379239,0,0
2021,SEI INVTS CO,COM,784117103,5263583,73207,SH,SOLE,73207,0,0
2022,SELECT SECTOR SPDR TR,COMMUNICATION,81369Y852,1577508,19318,SH,SOLE,19318,0,0
2023,SELECT SECTOR SPDR TR,COMMUNICATION,81369Y852,133309950,1632500,SH,SOLE,1632500,0,0
2024,SELECT SECTOR SPDR TR,ENERGY,81369Y506,65584361,694676,SH,SOLE,694676,0,0
2025,SELECT SECTOR SPDR TR,FINANCIAL,81369Y605,3395588,80617,SH,SOLE,80617,0,0
2026,SELECT SECTOR SPDR TR,FINANCIAL,81369Y605,221231088,5252400,SH,SOLE,5252400,0,0
2027,SELECT SECTOR SPDR TR,FINANCIAL,81369Y605,723908016,17186800,SH,SOLE,17186800,0,0
2028,SELECT SECTOR SPDR TR,INDL,81369Y704,1203926,9558,SH,SOLE,9558,0,0
2029,SELECT SECTOR SPDR TR,INDL,81369Y704,12923496,102600,SH,SOLE,102600,0,0
2030,SELECT SECTOR SPDR TR,INDL,81369Y704,54754812,434700,SH,SOLE,434700,0,0
2031,SELECT SECTOR SPDR TR,RL EST SEL SEC,81369Y860,5926614,149927,SH,SOLE,149927,0,0
2032,SELECT SECTOR SPDR TR,SBI CONS DISCR,81369Y407,18010370,97941,SH,SOLE,97941,0,0
2033,SELECT SECTOR SPDR TR,SBI CONS DISCR,81369Y407,104394353,567700,SH,SOLE,567700,0,0
2034,SELECT SECTOR SPDR TR,SBI CONS DISCR,81369Y407,308824866,1679400,SH,SOLE,1679400,0,0
2035,SELECT SECTOR SPDR TR,SBI CONS STPLS,81369Y308,5566339,72896,SH,SOLE,72896,0,0
2036,SELECT SECTOR SPDR TR,SBI CONS STPLS,81369Y308,17883512,234200,SH,SOLE,234200,0,0
2037,SELECT SECTOR SPDR TR,SBI CONS STPLS,81369Y308,31697036,415100,SH,SOLE,415100,0,0
2038,SELECT SECTOR SPDR TR,SBI HEALTHCARE,81369Y209,11316118,76600,SH,SOLE,76600,0,0
2039,SELECT SECTOR SPDR TR,SBI HEALTHCARE,81369Y209,41704179,282300,SH,SOLE,282300,0,0
2040,SELECT SECTOR SPDR TR,SBI INT-UTILS,81369Y886,21469323,327027,SH,SOLE,327027,0,0
2041,SELECT SECTOR SPDR TR,SBI MATERIALS,81369Y100,673174,7247,SH,SOLE,7247,0,0
2042,SELECT SECTOR SPDR TR,TECHNOLOGY,81369Y803,12661358,60793,SH,SOLE,60793,0,0
2043,SELECT SECTOR SPDR TR,TECHNOLOGY,81369Y803,52609002,252600,SH,SOLE,252600,0,0
2044,SELECT SECTOR SPDR TR,TECHNOLOGY,81369Y803,249465806,1197800,SH,SOLE,1197800,0,0
2045,SELECT SECTOR SPDR TR,SBI MATERIALS,81369Y100,19627657,211300,SH,SOLE,211300,0,0
2046,SELECT SECTOR SPDR TR,ENERGY,81369Y506,15464358,163800,SH,SOLE,163800,0,0
2047,SELECT SECTOR SPDR TR,SBI INT-UTILS,81369Y886,16576625,252500,SH,SOLE,252500,0,0
2048,SELECT SECTOR SPDR TR,SBI MATERIALS,81369Y100,18986716,204400,SH,SOLE,204400,0,0
2049,SELECT SECTOR SPDR TR,ENERGY,81369Y506,145816245,1544500,SH,SOLE,1544500,0,0
2050,SELECT SECTOR SPDR TR,SBI INT-UTILS,81369Y886,73587085,1120900,SH,SOLE,1120900,0,0
2051,SELECT SECTOR SPDR TR,RL EST SEL SEC,81369Y860,5336550,135000,SH,SOLE,135000,0,0
2052,SELECTIVE INS GROUP INC,COM,816300107,3713745,34018,SH,SOLE,34018,0,0
2053,SEMPRA,COM,816851109,124699538,1736037,SH,SOLE,1736037,0,0
2054,SEMRUSH HLDGS INC,CL A COM,81686C104,870055,65615,SH,SOLE,65615,0,0
2055,SEMTECH CORP,COM,816850101,6185250,225000,SH,SOLE,225000,0,0
2056,SEMTECH CORP,COM,816850101,46959490,1708239,SH,SOLE,1708239,0,0
2057,SENSIENT TECHNOLOGIES CORP,COM,81725T100,3150567,45535,SH,SOLE,45535,0,0
2058,SENTINELONE INC,CL A,81730H109,3496500,150000,SH,SOLE,150000,0,0
2059,SERA PROGNOSTICS INC,CLASS A COM,81749D107,181627,19959,SH,SOLE,19959,0,0
2060,SERITAGE GROWTH PPTYS,CL A,81752R100,219576,22754,SH,SOLE,22754,0,0
2061,SERVICE PPTYS TR,COM SH BEN INT,81761L102,2967660,437708,SH,SOLE,437708,0,0
2062,SERVICENOW INC,COM,81762P102,304960,400,SH,SOLE,400,0,0
2063,SERVICENOW INC,COM,81762P102,7242800,9500,SH,SOLE,9500,0,0
2064,SERVICENOW INC,COM,81762P102,98696492,129455,SH,SOLE,129455,0,0
2065,SERVISFIRST BANCSHARES INC,COM,81768T108,968391,14593,SH,SOLE,14593,0,0
2066,SEVEN HILLS REALTY TRUST,COM,81784E101,165531,12812,SH,SOLE,12812,0,0
2067,SFL CORPORATION LTD,SHS,G7738W106,659119,50009,SH,SOLE,50009,0,0
2068,SHAKE SHACK INC,CL A,819047101,57007608,547992,SH,SOLE,547992,0,0
2069,SHAPEWAYS HOLDINGS INC,*W EXP 09/29/202,81947T110,4600,500000,SH,SOLE,500000,0,0
2070,SHARKNINJA INC,COM SHS,G8068L108,56879241,913136,SH,SOLE,913136,0,0
2071,SHATTUCK LABS INC,COM,82024L103,419250,46896,SH,SOLE,46896,0,0
2072,SHELL PLC,SPON ADS,780259305,16786816,250400,SH,SOLE,250400,0,0
2073,SHELL PLC,SPON ADS,780259305,20815920,310500,SH,SOLE,310500,0,0
2074,SHELL PLC,SPON ADS,780259305,127361452,1899783,SH,SOLE,1899783,0,0
2075,SHERWIN WILLIAMS CO,COM,824348106,12156550,35000,SH,SOLE,35000,0,0
2076,SHERWIN WILLIAMS CO,COM,824348106,12156550,35000,SH,SOLE,35000,0,0
2077,SHERWIN WILLIAMS CO,COM,824348106,154253768,444113,SH,SOLE,444113,0,0
2078,SHIFT4 PMTS INC,CL A,82452J109,8113396,122800,SH,SOLE,122800,0,0
2079,SHIFT4 PMTS INC,NOTE 12/1,82452JAB5,39161312,36001000,PRN,SOLE,36001000,0,0
2080,SHOCKWAVE MED INC,COM,82489T104,829054,2546,SH,OTR,0,2546,0
2081,SHOCKWAVE MED INC,COM,82489T104,69610576,213772,SH,SOLE,213772,0,0
2082,SHOE CARNIVAL INC,COM,824889109,2228921,60833,SH,SOLE,60833,0,0
2083,SHOPIFY INC,CL A,82509L107,6050128,78400,SH,SOLE,78400,0,0
2084,SHOPIFY INC,CL A,82509L107,12277747,159100,SH,SOLE,159100,0,0
2085,SHOPIFY INC,CL A,82509L107,32325464,418887,SH,SOLE,418887,0,0
2086,SHUTTERSTOCK INC,COM,825690100,7336288,160146,SH,SOLE,160146,0,0
2087,SHYFT GROUP INC,COM,825698103,199664,16076,SH,SOLE,16076,0,0
2088,SIBANYE STILLWATER LTD,SPONSORED ADR,82575P107,11518126,2445462,SH,SOLE,2445462,0,0
2089,SIGA TECHNOLOGIES INC,COM,826917106,453072,52929,SH,SOLE,52929,0,0
2090,SIGMA LITHIUM CORPORATION,COM,826599102,2127488,164158,SH,SOLE,164158,0,0
2091,SIGNET JEWELERS LIMITED,SHS,G81276100,17277786,172657,SH,SOLE,172657,0,0
2092,SILGAN HLDGS INC,COM,827048109,8634696,177815,SH,SOLE,177815,0,0
2093,SILICON LABORATORIES INC,COM,826919102,20167078,140322,SH,SOLE,140322,0,0
2094,SILICON MOTION TECHNOLOGY CO,SPONSORED ADR,82706C108,13628613,177133,SH,SOLE,177133,0,0
2095,SILVERCREST METALS INC,COM,828363101,125861,18898,SH,SOLE,18898,0,0
2096,SIMON PPTY GROUP INC NEW,COM,828806109,11110790,71000,SH,SOLE,71000,0,0
2097,SIMON PPTY GROUP INC NEW,COM,828806109,19342164,123600,SH,SOLE,123600,0,0
2098,SIMPLY GOOD FOODS CO,COM,82900L102,22724894,667790,SH,SOLE,667790,0,0
2099,SIRIUS XM HOLDINGS INC,COM,82968B103,9004704,2320800,SH,SOLE,2320800,0,0
2100,SITE CTRS CORP,COM,82981J109,33675809,2298690,SH,SOLE,2298690,0,0
2101,SIX FLAGS ENTMT CORP NEW,COM,83001A102,208191,7910,SH,SOLE,7910,0,0
2102,SJW GROUP,COM,784305104,1013810,17915,SH,SOLE,17915,0,0
2103,SKECHERS U S A INC,CL A,830566105,406583,6637,SH,SOLE,6637,0,0
2104,SKYWATER TECHNOLOGY INC,COM,83089J108,468969,46113,SH,SOLE,46113,0,0
2105,SKYWORKS SOLUTIONS INC,COM,83088M102,359622,3320,SH,SOLE,3320,0,0
2106,SKYWORKS SOLUTIONS INC,COM,83088M102,19031824,175700,SH,SOLE,175700,0,0
2107,SLEEP NUMBER CORP,COM,83125X103,671625,41898,SH,SOLE,41898,0,0
2108,SM ENERGY CO,COM,78454L100,710761,14258,SH,SOLE,14258,0,0
2109,SMART GLOBAL HLDGS INC,SHS,G8232Y101,884799,33617,SH,SOLE,33617,0,0
2110,SMARTSHEET INC,COM CL A,83200N103,13393226,347876,SH,SOLE,347876,0,0
2111,SMITH & NEPHEW PLC,SPDN ADR NEW,83175M205,9280872,365965,SH,SOLE,365965,0,0
2112,SMITH & WESSON BRANDS INC,COM,831754106,268073,15442,SH,SOLE,15442,0,0
2113,SMITH DOUGLAS HOMES CORP,COM SHS CL A,83207R107,6513953,219325,SH,SOLE,219325,0,0
2114,SMITH MIDLAND CORP,COM,832156103,226538,4822,SH,SOLE,4822,0,0
2115,SMUCKER J M CO,COM NEW,832696405,58290900,463104,SH,SOLE,463104,0,0
2116,SNAP INC,CL A,83304A106,1148000,100000,SH,SOLE,100000,0,0
2117,SNAP INC,CL A,83304A106,20932839,1823418,SH,SOLE,1823418,0,0
2118,SNAP INC,NOTE 0.750% 8/0,83304AAB2,19271819,20000000,PRN,SOLE,20000000,0,0
2119,SNOWFLAKE INC,CL A,833445109,3409760,21100,SH,SOLE,21100,0,0
2120,SNOWFLAKE INC,CL A,833445109,6948800,43000,SH,SOLE,43000,0,0
2121,SNOWFLAKE INC,CL A,833445109,29989405,185578,SH,SOLE,185578,0,0
2122,SOCIEDAD QUIMICA Y MINERA DE,SPON ADR SER B,833635105,717687,14599,SH,SOLE,14599,0,0
2123,SOFI TECHNOLOGIES INC,COM,83406F102,8570930,1174100,SH,SOLE,1174100,0,0
2124,SOLARIS OILFIELD INFRASTRUCT,COM CL A,83418M103,317166,36582,SH,SOLE,36582,0,0
2125,SOLARMAX TECHNOLOGY INC,COM SHS,83419H103,116589,12742,SH,SOLE,12742,0,0
2126,SOLARWINDS CORP,COM NEW,83417Q204,2193899,173843,SH,SOLE,173843,0,0
2127,SOLENO THERAPEUTICS INC,COM,834203309,6489250,151618,SH,SOLE,151618,0,0
2128,SOLID BIOSCIENCES INC,COM NEW,83422E204,313353,23525,SH,SOLE,23525,0,0
2129,SOLID POWER INC,CLASS A COM,83422N105,32963,16238,SH,SOLE,16238,0,0
2130,SONY GROUP CORP,SPONSORED ADR,835699307,3399077,39644,SH,SOLE,39644,0,0
2131,SOTERA HEALTH CO,COM,83601L102,6705219,558303,SH,SOLE,558303,0,0
2132,SOUNDHOUND AI INC,CLASS A COM,836100107,380288,64565,SH,SOLE,64565,0,0
2133,SOUTHERN CALIF BANCORP,COM,84252A106,283350,19004,SH,SOLE,19004,0,0
2134,SOUTHERN CO,COM,842587107,502180,7000,SH,SOLE,7000,0,0
2135,SOUTHERN CO,COM,842587107,674356,9400,SH,SOLE,9400,0,0
2136,SOUTHERN COPPER CORP,COM,84265V105,1045174,9812,SH,SOLE,9812,0,0
2137,SOUTHWEST AIRLS CO,COM,844741108,3071430,105222,SH,SOLE,105222,0,0
2138,SOUTHWEST AIRLS CO,COM,844741108,5838000,200000,SH,SOLE,200000,0,0
2139,SOUTHWESTERN ENERGY CO,COM,845467109,246494,32519,SH,SOLE,32519,0,0
2140,SOUTHWESTERN ENERGY CO,COM,845467109,6713606,885700,SH,SOLE,885700,0,0
2141,SPARTANNASH CO,COM,847215100,734836,36360,SH,SOLE,36360,0,0
2142,SPDR DOW JONES INDL AVERAGE,UT SER 1,78467X109,73028736,183600,SH,SOLE,183600,0,0
2143,SPDR DOW JONES INDL AVERAGE,UT SER 1,78467X109,186151680,468000,SH,SOLE,468000,0,0
2144,SPDR S&P 500 ETF TR,TR UNIT,78462F103,8212199,15700,SH,OTR,0,15700,0
2145,SPDR S&P 500 ETF TR,TR UNIT,78462F103,44531564,85135,SH,SOLE,85135,0,0
2146,SPDR S&P 500 ETF TR,TR UNIT,78462F103,74066712,141600,SH,SOLE,141600,0,0
2147,SPDR S&P 500 ETF TR,TR UNIT,78462F103,502670270,961000,SH,SOLE,961000,0,0
2148,SPDR S&P MIDCAP 400 ETF TR,UTSER1 S&PDCRP,78467Y107,19941376,35840,SH,SOLE,35840,0,0
2149,SPDR SER TR,BLOOMBERG HIGH Y,78468R622,47385038,497742,SH,SOLE,497742,0,0
2150,SPDR SER TR,BLOOMBERG SHT TE,78468R408,9892570,392251,SH,SOLE,392251,0,0
2151,SPDR SER TR,ICE PFD SEC ETF,78464A292,1230179,35279,SH,SOLE,35279,0,0
2152,SPDR SER TR,S&P BIOTECH,78464A870,15071189,158828,SH,SOLE,158828,0,0
2153,SPDR SER TR,S&P HOMEBUILD,78464A888,11473572,102819,SH,SOLE,102819,0,0
2154,SPDR SER TR,S&P METALS MNG,78464A755,3424145,56804,SH,SOLE,56804,0,0
2155,SPDR SER TR,S&P REGL BKG,78464A698,19703777,391881,SH,SOLE,391881,0,0
2156,SPDR SER TR,S&P RETAIL ETF,78464A714,4346978,55032,SH,SOLE,55032,0,0
2157,SPDR SER TR,S&P REGL BKG,78464A698,79015020,1571500,SH,SOLE,1571500,0,0
2158,SPDR SER TR,S&P METALS MNG,78464A755,6166644,102300,SH,SOLE,102300,0,0
2159,SPDR SER TR,S&P BIOTECH,78464A870,1138680,12000,SH,SOLE,12000,0,0
2160,SPDR SER TR,S&P OILGAS EXP,78468R556,61832563,399100,SH,SOLE,399100,0,0
2161,SPDR SER TR,S&P RETAIL ETF,78464A714,308061,3900,SH,SOLE,3900,0,0
2162,SPDR SER TR,S&P REGL BKG,78464A698,210024588,4177100,SH,SOLE,4177100,0,0
2163,SPDR SER TR,S&P METALS MNG,78464A755,111873652,1855900,SH,SOLE,1855900,0,0
2164,SPDR SER TR,S&P BIOTECH,78464A870,104682648,1103200,SH,SOLE,1103200,0,0
2165,SPDR SER TR,S&P HOMEBUILD,78464A888,2890181,25900,SH,SOLE,25900,0,0
2166,SPDR SER TR,S&P OILGAS EXP,78468R556,71112870,459000,SH,SOLE,459000,0,0
2167,SPDR SER TR,S&P BK ETF,78464A797,942000,20000,SH,SOLE,20000,0,0
2168,SPDR SER TR,S&P RETAIL ETF,78464A714,5584593,70700,SH,SOLE,70700,0,0
2169,SPECTRAL AI INC,*W EXP 99/99/999,84757T113,35096,190324,SH,SOLE,190324,0,0
2170,SPECTRUM BRANDS HLDGS INC NE,COM,84790A105,19134658,214972,SH,SOLE,214972,0,0
2171,SPHERE ENTERTAINMENT CO,CL A,55826T102,50129576,1021385,SH,SOLE,1021385,0,0
2172,SPIRIT AEROSYSTEMS HLDGS INC,COM CL A,848574109,2327597,64530,SH,SOLE,64530,0,0
2173,SPIRIT AEROSYSTEMS HLDGS INC,COM CL A,848574109,13392791,371300,SH,SOLE,371300,0,0
2174,SPIRIT AIRLS INC,COM,848577102,566198,116983,SH,SOLE,116983,0,0
2175,SPIRIT AIRLS INC,COM,848577102,10896776,2251400,SH,SOLE,2251400,0,0
2176,SPIRIT AIRLS INC,NOTE 1.000% 5/1,848577AB8,2857064,6000000,PRN,SOLE,6000000,0,0
2177,SPORTRADAR GROUP AG,CLASS A ORD SHS,H8088L103,5309691,456159,SH,SOLE,456159,0,0
2178,SPOTIFY TECHNOLOGY S A,SHS,L8681T102,602748,2284,SH,OTR,0,2284,0
2179,SPOTIFY TECHNOLOGY S A,SHS,L8681T102,167361422,634185,SH,SOLE,634185,0,0
2180,SPROTT INC,COM NEW,852066208,4001955,108278,SH,SOLE,108278,0,0
2181,SPROUTS FMRS MKT INC,COM,85208M102,31567409,489569,SH,SOLE,489569,0,0
2182,SPRUCE BIOSCIENCES INC,COM,85209E109,17689,22508,SH,SOLE,22508,0,0
2183,SPS COMM INC,COM,78463M107,3851097,20828,SH,SOLE,20828,0,0
2184,SPX TECHNOLOGIES INC,COM,78473E103,1201133,9755,SH,SOLE,9755,0,0
2185,SPYRE THERAPEUTICS INC,COM NEW,00773J202,1228818,32397,SH,SOLE,32397,0,0
2186,SS&C TECHNOLOGIES HLDGS INC,COM,78467J100,15185527,235910,SH,SOLE,235910,0,0
2187,SSR MINING IN,COM,784730103,528839,118575,SH,SOLE,118575,0,0
2188,STAAR SURGICAL CO,COM PAR $0.01,852312305,930625,24311,SH,SOLE,24311,0,0
2189,STAG INDL INC,COM,85254J102,11086788,288418,SH,SOLE,288418,0,0
2190,STAGWELL INC,COM CL A,85256A109,307647,49461,SH,SOLE,49461,0,0
2191,STANDARD BIOTOOLS INC,COM,34385P108,13130088,4845051,SH,SOLE,4845051,0,0
2192,STANDEX INTL CORP,COM,854231107,478510,2626,SH,SOLE,2626,0,0
2193,STAR BULK CARRIERS CORP.,SHS PAR,Y8162K204,7161000,300000,SH,SOLE,300000,0,0
2194,STAR HLDGS,SHS BEN INT,85512G106,4140782,320494,SH,SOLE,320494,0,0
2195,STARBUCKS CORP,COM,855244109,7976976,87285,SH,SOLE,87285,0,0
2196,STARBUCKS CORP,COM,855244109,11149580,122000,SH,SOLE,122000,0,0
2197,STARBUCKS CORP,COM,855244109,20846059,228100,SH,SOLE,228100,0,0
2198,STARWOOD PPTY TR INC,COM,85571B105,10598029,521300,SH,SOLE,521300,0,0
2199,STEEL DYNAMICS INC,COM,858119100,1315097,8872,SH,SOLE,8872,0,0
2200,STELLANTIS N.V,SHS,N82405106,64661227,2284849,SH,SOLE,2284849,0,0
2201,STELLAR BANCORP INC,COM,858927106,1009405,41437,SH,SOLE,41437,0,0
2202,STEPAN CO,COM,858586100,1043384,11588,SH,SOLE,11588,0,0
2203,STEPSTONE GROUP INC,COM CL A,85914M107,664121,18582,SH,SOLE,18582,0,0
2204,STEREOTAXIS INC,COM NEW,85916J409,143263,54890,SH,SOLE,54890,0,0
2205,STEVANATO GROUP S P A,ORD SHS,T9224W109,12075442,376182,SH,SOLE,376182,0,0
2206,STIFEL FINL CORP,COM,860630102,11191521,143169,SH,SOLE,143169,0,0
2207,STONECO LTD,COM CL A,G85158106,372895,22450,SH,SOLE,22450,0,0
2208,STRYKER CORPORATION,COM,863667101,28968145,80946,SH,SOLE,80946,0,0
2209,SUMMIT HOTEL PPTYS INC,COM,866082100,8155995,1252841,SH,SOLE,1252841,0,0
2210,SUN CMNTYS INC,COM,866674104,67834051,527563,SH,SOLE,527563,0,0
2211,SUN CTRY AIRLS HLDGS INC,COM,866683105,2170214,143818,SH,SOLE,143818,0,0
2212,SUN LIFE FINANCIAL INC.,COM,866796105,511456,9371,SH,SOLE,9371,0,0
2213,SUNCOKE ENERGY INC,COM,86722A103,377793,33522,SH,SOLE,33522,0,0
2214,SUNCOR ENERGY INC NEW,COM,867224107,1007643,27300,SH,SOLE,27300,0,0
2215,SUNCOR ENERGY INC NEW,COM,867224107,57903847,1568785,SH,SOLE,1568785,0,0
2216,SUNNOVA ENERGY INTL INC.,COM,86745K104,7002661,1142359,SH,SOLE,1142359,0,0
2217,SUNRUN INC,COM,86771W105,3954000,300000,SH,SOLE,300000,0,0
2218,SUNRUN INC,COM,86771W105,16561382,1256554,SH,SOLE,1256554,0,0
2219,SUNSTONE HOTEL INVS INC NEW,COM,867892101,31544447,2831638,SH,SOLE,2831638,0,0
2220,SUPER MICRO COMPUTER INC,COM,86800U104,1616048,1600,SH,SOLE,1600,0,0
2221,SUPER MICRO COMPUTER INC,COM,86800U104,4040120,4000,SH,SOLE,4000,0,0
2222,SUPERIOR GROUP OF CO INC,COM,868358102,283665,17171,SH,SOLE,17171,0,0
2223,SURF AIR MOBILITY INC,COM,868927104,42808,50780,SH,SOLE,50780,0,0
2224,SWVL HOLDINGS CORP,*W EXP 99/99/999,G86302117,3400,200000,SH,SOLE,200000,0,0
2225,SYNAPTICS INC,COM,87157D109,2727778,27960,SH,SOLE,27960,0,0
2226,SYNCHRONY FINANCIAL,COM,87165B103,469792,10895,SH,SOLE,10895,0,0
2227,SYNOPSYS INC,COM,871607107,1657350,2900,SH,SOLE,2900,0,0
2228,SYNOPSYS INC,COM,871607107,11746040,20553,SH,SOLE,20553,0,0
2229,SYNOPSYS INC,COM,871607107,58007250,101500,SH,SOLE,101500,0,0
2230,SYROS PHARMACEUTICALS INC,COM NEW,87184Q206,123617,23106,SH,SOLE,23106,0,0
2231,SYSCO CORP,COM,871829107,6129090,75500,SH,SOLE,75500,0,0
2232,SYSCO CORP,COM,871829107,6307686,77700,SH,SOLE,77700,0,0
2233,TACTILE SYS TECHNOLOGY INC,COM,87357P100,496210,30536,SH,SOLE,30536,0,0
2234,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,874039100,1061190,7800,SH,SOLE,7800,0,0
2235,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,874039100,9428265,69300,SH,SOLE,69300,0,0
2236,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,874039100,308343176,2266396,SH,SOLE,2266396,0,0
2237,TAKEDA PHARMACEUTICAL CO LTD,SPONSORED ADS,874060205,213267,15354,SH,SOLE,15354,0,0
2238,TAKE-TWO INTERACTIVE SOFTWAR,COM,874054109,4796227,32300,SH,SOLE,32300,0,0
