,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,votingAuthoritySole,votingAuthorityShared,votingAuthorityNone
2102,ROYAL CARIBBEAN GROUP,COM,V7780T103,35641687,386821,SH,SOLE,386821,0,0
2103,ROYAL GOLD INC,COM,780287108,7114859,66913,SH,SOLE,66913,0,0
2104,ROYALTY PHARMA PLC,SHS CLASS A,G7709Q104,337486,12435,SH,OTR,0,12435,0
2105,ROYALTY PHARMA PLC,SHS CLASS A,G7709Q104,1506324,55502,SH,SOLE,55502,0,0
2106,RPT REALTY,SH BEN INT,74971D101,598784,56703,SH,SOLE,56703,0,0
2107,RYMAN HOSPITALITY PPTYS INC,COM,78377T107,94472082,1134391,SH,SOLE,1134391,0,0
2108,S&P GLOBAL INC,COM,78409V104,219246,600,SH,SOLE,600,0,0
2109,S&P GLOBAL INC,COM,78409V104,39527496,108173,SH,SOLE,108173,0,0
2110,SABRE CORP,COM,78573M104,40106925,8932500,SH,SOLE,8932500,0,0
2111,SABRE GLBL INC,NOTE  4.000% 4/1,78573NAE2,47232601,47638000,PRN,SOLE,47638000,0,0
2112,SAFETY INS GROUP INC,COM,78648T100,287898,4222,SH,SOLE,4222,0,0
2113,SAIA INC,COM,78709Y105,153480,385,SH,OTR,0,385,0
2114,SAIA INC,COM,78709Y105,114729078,287794,SH,SOLE,287794,0,0
2115,SALESFORCE INC,COM,79466L302,2936863,14483,SH,SOLE,14483,0,0
2116,SALESFORCE INC,COM,79466L302,13971542,68900,SH,SOLE,68900,0,0
2117,SALESFORCE INC,COM,79466L302,19507436,96200,SH,SOLE,96200,0,0
2118,SALLY BEAUTY HLDGS INC,COM,79546E104,4508,538,SH,OTR,0,538,0
2119,SALLY BEAUTY HLDGS INC,COM,79546E104,1005055,119935,SH,SOLE,119935,0,0
2120,SAMSARA INC,COM CL A,79589L106,308848,12251,SH,OTR,0,12251,0
2121,SAMSARA INC,COM CL A,79589L106,2347555,93120,SH,SOLE,93120,0,0
2122,SANDY SPRING BANCORP INC,COM,800363103,1051549,49069,SH,SOLE,49069,0,0
2123,SANMINA CORPORATION,COM,801056102,2347447,43247,SH,SOLE,43247,0,0
2124,SAPIENS INTL CORP N V,SHS,G7T16G103,261954,9214,SH,SOLE,9214,0,0
2125,SAREPTA THERAPEUTICS INC,COM,803607100,429361,3542,SH,OTR,0,3542,0
2126,SAREPTA THERAPEUTICS INC,COM,803607100,7503518,61900,SH,SOLE,61900,0,0
2127,SAREPTA THERAPEUTICS INC,COM,803607100,16413188,135400,SH,SOLE,135400,0,0
2128,SAREPTA THERAPEUTICS INC,COM,803607100,26290557,216883,SH,SOLE,216883,0,0
2129,SBA COMMUNICATIONS CORP NEW,CL A,78410G104,253215,1265,SH,OTR,0,1265,0
2130,SCHLUMBERGER LTD,COM STK,806857108,424890,7288,SH,SOLE,7288,0,0
2131,SCHLUMBERGER LTD,COM STK,806857108,4751450,81500,SH,SOLE,81500,0,0
2132,SCHLUMBERGER LTD,COM STK,806857108,8587590,147300,SH,SOLE,147300,0,0
2133,SCHNEIDER NATIONAL INC,CL B,80689H102,61527,2222,SH,OTR,0,2222,0
2134,SCHNEIDER NATIONAL INC,CL B,80689H102,15362384,554799,SH,SOLE,554799,0,0
2135,SCHOLASTIC CORP,COM,807066105,61253,1606,SH,OTR,0,1606,0
2136,SCHOLASTIC CORP,COM,807066105,235896,6185,SH,SOLE,6185,0,0
2137,SCHWAB CHARLES CORP,COM,808513105,2865780,52200,SH,SOLE,52200,0,0
2138,SCHWAB CHARLES CORP,COM,808513105,40983234,746507,SH,SOLE,746507,0,0
2139,SCIENCE APPLICATIONS INTL CO,COM,808625107,16161235,153129,SH,SOLE,153129,0,0
2140,SCORPIO TANKERS INC,SHS,Y7542C130,2165,40,SH,OTR,0,40,0
2141,SCORPIO TANKERS INC,SHS,Y7542C130,2396217,44276,SH,SOLE,44276,0,0
2142,SCOTTS MIRACLE-GRO CO,CL A,810186106,12041,233,SH,OTR,0,233,0
2143,SCOTTS MIRACLE-GRO CO,CL A,810186106,5720976,110700,SH,SOLE,110700,0,0
2144,SCULPTOR CAP MGMT,COM CL A,811246107,202072,17420,SH,SOLE,17420,0,0
2145,SEA LTD,NOTE  0.250% 9/1,81141RAG5,22827788,28500000,PRN,SOLE,28500000,0,0
2146,SEA LTD,NOTE  2.375%12/0,81141RAF7,40045139,41750000,PRN,SOLE,41750000,0,0
2147,SEA LTD,SPONSORD ADS,81141R100,15681668,356807,SH,SOLE,356807,0,0
2148,SEA LTD,SPONSORD ADS,81141R100,21043260,478800,SH,SOLE,478800,0,0
2149,SEA LTD,SPONSORD ADS,81141R100,30611175,696500,SH,SOLE,696500,0,0
2150,SEABRIDGE GOLD INC,COM,811916105,112569,10670,SH,SOLE,10670,0,0
2151,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,G7997R103,5101035,77347,SH,SOLE,77347,0,0
2152,SEAGEN INC,COM,81181C104,63645000,300000,SH,SOLE,300000,0,0
2153,SEAGEN INC,COM,81181C104,153808750,725000,SH,SOLE,725000,0,0
2154,SEAGEN INC,COM,81181C104,483423235,2278686,SH,SOLE,2278686,0,0
2155,SEAWORLD ENTMT INC,COM,81282V100,2081,45,SH,OTR,0,45,0
2156,SEAWORLD ENTMT INC,COM,81282V100,13474475,291340,SH,SOLE,291340,0,0
2157,SEI INVTS CO,COM,784117103,1479791,24569,SH,OTR,0,24569,0
2158,SEI INVTS CO,COM,784117103,4499482,74705,SH,SOLE,74705,0,0
2159,SELECT MED HLDGS CORP,COM,81619Q105,2209078,87419,SH,SOLE,87419,0,0
2160,SELECT SECTOR SPDR TR,COMMUNICATION,81369Y852,10269442,156618,SH,SOLE,156618,0,0
2161,SELECT SECTOR SPDR TR,COMMUNICATION,81369Y852,151663410,2313000,SH,SOLE,2313000,0,0
2162,SELECT SECTOR SPDR TR,ENERGY,81369Y506,56065301,620260,SH,SOLE,620260,0,0
2163,SELECT SECTOR SPDR TR,FINANCIAL,81369Y605,88496698,2667974,SH,SOLE,2667974,0,0
2164,SELECT SECTOR SPDR TR,FINANCIAL,81369Y605,208486718,6285400,SH,SOLE,6285400,0,0
2165,SELECT SECTOR SPDR TR,FINANCIAL,81369Y605,384393862,11588600,SH,SOLE,11588600,0,0
2166,SELECT SECTOR SPDR TR,INDL,81369Y704,5190656,51200,SH,SOLE,51200,0,0
2167,SELECT SECTOR SPDR TR,INDL,81369Y704,15846809,156311,SH,SOLE,156311,0,0
2168,SELECT SECTOR SPDR TR,INDL,81369Y704,57016112,562400,SH,SOLE,562400,0,0
2169,SELECT SECTOR SPDR TR,RL EST SEL SEC,81369Y860,3451291,101300,SH,SOLE,101300,0,0
2170,SELECT SECTOR SPDR TR,SBI CONS DISCR,81369Y407,209274,1300,SH,SOLE,1300,0,0
2171,SELECT SECTOR SPDR TR,SBI CONS DISCR,81369Y407,4901680,30449,SH,SOLE,30449,0,0
2172,SELECT SECTOR SPDR TR,SBI CONS DISCR,81369Y407,126836142,787900,SH,SOLE,787900,0,0
2173,SELECT SECTOR SPDR TR,SBI CONS STPLS,81369Y308,23360995,339500,SH,SOLE,339500,0,0
2174,SELECT SECTOR SPDR TR,SBI CONS STPLS,81369Y308,41134618,597800,SH,SOLE,597800,0,0
2175,SELECT SECTOR SPDR TR,SBI CONS STPLS,81369Y308,104969173,1525493,SH,SOLE,1525493,0,0
2176,SELECT SECTOR SPDR TR,SBI HEALTHCARE,81369Y209,3527476,27400,SH,SOLE,27400,0,0
2177,SELECT SECTOR SPDR TR,SBI HEALTHCARE,81369Y209,10664693,82839,SH,SOLE,82839,0,0
2178,SELECT SECTOR SPDR TR,SBI HEALTHCARE,81369Y209,16774822,130300,SH,SOLE,130300,0,0
2179,SELECT SECTOR SPDR TR,SBI INT-UTILS,81369Y886,50131633,850698,SH,SOLE,850698,0,0
2180,SELECT SECTOR SPDR TR,SBI MATERIALS,81369Y100,664062,8454,SH,SOLE,8454,0,0
2181,SELECT SECTOR SPDR TR,TECHNOLOGY,81369Y803,1721265,10500,SH,SOLE,10500,0,0
2182,SELECT SECTOR SPDR TR,TECHNOLOGY,81369Y803,28798239,175674,SH,SOLE,175674,0,0
2183,SELECT SECTOR SPDR TR,TECHNOLOGY,81369Y803,243321299,1484300,SH,SOLE,1484300,0,0
2184,SELECT SECTOR SPDR TR,SBI MATERIALS,81369Y100,1578855,20100,SH,SOLE,20100,0,0
2185,SELECT SECTOR SPDR TR,ENERGY,81369Y506,2693622,29800,SH,SOLE,29800,0,0
2186,SELECT SECTOR SPDR TR,SBI INT-UTILS,81369Y886,53331650,905000,SH,SOLE,905000,0,0
2187,SELECT SECTOR SPDR TR,SBI MATERIALS,81369Y100,604835,7700,SH,SOLE,7700,0,0
2188,SELECT SECTOR SPDR TR,ENERGY,81369Y506,58735422,649800,SH,SOLE,649800,0,0
2189,SELECT SECTOR SPDR TR,SBI INT-UTILS,81369Y886,17478638,296600,SH,SOLE,296600,0,0
2190,SELECT WATER SOLUTIONS INC,CL A COM,81617J301,22983,2891,SH,OTR,0,2891,0
2191,SELECT WATER SOLUTIONS INC,CL A COM,81617J301,757659,95303,SH,SOLE,95303,0,0
2192,SELECTIVE INS GROUP INC,COM,816300107,9285,90,SH,OTR,0,90,0
2193,SELECTIVE INS GROUP INC,COM,816300107,32205547,312160,SH,SOLE,312160,0,0
2194,SEMPRA,COM,816851109,1346994,19800,SH,OTR,0,19800,0
2195,SEMPRA,COM,816851109,73133951,1075025,SH,SOLE,1075025,0,0
2196,SEMRUSH HLDGS INC,CL A COM,81686C104,26911,3166,SH,OTR,0,3166,0
2197,SEMRUSH HLDGS INC,CL A COM,81686C104,213512,25119,SH,SOLE,25119,0,0
2198,SEMTECH CORP,COM,816850101,37955989,1474019,SH,SOLE,1474019,0,0
2199,SENTINELONE INC,CL A,81730H109,59044,3502,SH,OTR,0,3502,0
2200,SENTINELONE INC,CL A,81730H109,8455138,501491,SH,SOLE,501491,0,0
2201,SERITAGE GROWTH PPTYS,CL A,81752R100,138871,17942,SH,SOLE,17942,0,0
2202,SERVICE PPTYS TR,COM SH BEN INT,81761L102,7985965,1038487,SH,SOLE,1038487,0,0
2203,SERVICENOW INC,COM,81762P102,726648,1300,SH,SOLE,1300,0,0
2204,SERVICENOW INC,COM,81762P102,782544,1400,SH,SOLE,1400,0,0
2205,SERVICENOW INC,COM,81762P102,150781696,269754,SH,SOLE,269754,0,0
2206,SERVISFIRST BANCSHARES INC,COM,81768T108,257876,4943,SH,SOLE,4943,0,0
2207,SFL CORPORATION LTD,SHS,G7738W106,124256,11144,SH,SOLE,11144,0,0
2208,SHAPEWAYS HOLDINGS INC,*W EXP 09/29/202,81947T110,3800,500000,SH,SOLE,500000,0,0
2209,SHELL PLC,SPON ADS,780259305,2845596,44200,SH,SOLE,44200,0,0
2210,SHELL PLC,SPON ADS,780259305,5016232,77916,SH,SOLE,77916,0,0
2211,SHERWIN WILLIAMS CO,COM,824348106,814885,3195,SH,OTR,0,3195,0
2212,SHERWIN WILLIAMS CO,COM,824348106,76023519,298073,SH,SOLE,298073,0,0
2213,SHIFT4 PMTS INC,CL A,82452J109,930216,16800,SH,SOLE,16800,0,0
2214,SHIFT4 PMTS INC,CL A,82452J109,4457285,80500,SH,SOLE,80500,0,0
2215,SHOALS TECHNOLOGIES GROUP IN,CL A,82489W107,224840,12320,SH,OTR,0,12320,0
2216,SHOALS TECHNOLOGIES GROUP IN,CL A,82489W107,3117027,170796,SH,SOLE,170796,0,0
2217,SHOE CARNIVAL INC,COM,824889109,3669549,152707,SH,SOLE,152707,0,0
2218,SHOPIFY INC,CL A,82509L107,9386040,172000,SH,SOLE,172000,0,0
2219,SHOPIFY INC,CL A,82509L107,12622041,231300,SH,SOLE,231300,0,0
2220,SHYFT GROUP INC,COM,825698103,44835,2995,SH,OTR,0,2995,0
2221,SHYFT GROUP INC,COM,825698103,137290,9171,SH,SOLE,9171,0,0
2222,SIBANYE STILLWATER LTD,SPONSORED ADR,82575P107,3879745,628808,SH,SOLE,628808,0,0
2223,SIGMA LITHIUM CORPORATION,COM,826599102,17522109,540139,SH,SOLE,540139,0,0
2224,SILGAN HLDGS INC,COM,827048109,40480,939,SH,OTR,0,939,0
2225,SILGAN HLDGS INC,COM,827048109,1140173,26448,SH,SOLE,26448,0,0
2226,SILICON LABORATORIES INC,COM,826919102,8030482,69294,SH,SOLE,69294,0,0
2227,SILICON MOTION TECHNOLOGY CO,SPONSORED ADR,82706C108,3664375,71500,SH,SOLE,71500,0,0
2228,SILICON MOTION TECHNOLOGY CO,SPONSORED ADR,82706C108,18703688,364950,SH,SOLE,364950,0,0
2229,SILVERCREST METALS INC,COM,828363101,158076,35845,SH,SOLE,35845,0,0
2230,SIMMONS 1ST NATL CORP,CL A $1 PAR,828730200,19012,1121,SH,OTR,0,1121,0
2231,SIMMONS 1ST NATL CORP,CL A $1 PAR,828730200,1208587,71261,SH,SOLE,71261,0,0
2232,SIMON PPTY GROUP INC NEW,COM,828806109,6987056,64677,SH,SOLE,64677,0,0
2233,SIMPSON MFG INC,COM,829073105,991143,6616,SH,SOLE,6616,0,0
2234,SINCLAIR INC,CL A,829242106,6530,582,SH,OTR,0,582,0
2235,SINCLAIR INC,CL A,829242106,1464928,130564,SH,SOLE,130564,0,0
2236,SIRIUS XM HOLDINGS INC,COM,82968B103,195937,43349,SH,OTR,0,43349,0
2237,SIRIUS XM HOLDINGS INC,COM,82968B103,1120427,247882,SH,SOLE,247882,0,0
2238,SITE CTRS CORP,COM,82981J109,49105643,3982615,SH,SOLE,3982615,0,0
2239,SITIME CORP,COM,82982T106,4166926,36472,SH,SOLE,36472,0,0
2240,SIX FLAGS ENTMT CORP NEW,COM,83001A102,11505559,489390,SH,SOLE,489390,0,0
2241,SJW GROUP,COM,784305104,699079,11630,SH,SOLE,11630,0,0
2242,SKYLINE CHAMPION CORPORATION,COM,830830105,177142,2780,SH,OTR,0,2780,0
2243,SKYLINE CHAMPION CORPORATION,COM,830830105,2532105,39738,SH,SOLE,39738,0,0
2244,SKYWARD SPECIALTY INS GROUP,COM,830940102,269523,9851,SH,SOLE,9851,0,0
2245,SLEEP NUMBER CORP,COM,83125X103,74114,3014,SH,OTR,0,3014,0
2246,SLEEP NUMBER CORP,COM,83125X103,3843343,156297,SH,SOLE,156297,0,0
2247,SM ENERGY CO,COM,78454L100,19545428,492949,SH,SOLE,492949,0,0
2248,SMARTSHEET INC,COM CL A,83200N103,315548,7799,SH,OTR,0,7799,0
2249,SMITH & NEPHEW PLC,SPDN ADR NEW,83175M205,7111739,287111,SH,SOLE,287111,0,0
2250,SMITH A O CORP,COM,831865209,17657,267,SH,OTR,0,267,0
2251,SMITH A O CORP,COM,831865209,39575961,598457,SH,SOLE,598457,0,0
2252,SMUCKER J M CO,COM NEW,832696405,41804641,340124,SH,SOLE,340124,0,0
2253,SNAP ON INC,COM,833034101,356574,1398,SH,SOLE,1398,0,0
2254,SNOWFLAKE INC,CL A,833445109,346482,2268,SH,SOLE,2268,0,0
2255,SNOWFLAKE INC,CL A,833445109,6248293,40900,SH,SOLE,40900,0,0
2256,SNOWFLAKE INC,CL A,833445109,8891214,58200,SH,SOLE,58200,0,0
2257,SOFI TECHNOLOGIES INC,COM,83406F102,19038572,2382800,SH,SOLE,2382800,0,0
2258,SOLARWINDS CORP,COM NEW,83417Q204,71112,7533,SH,OTR,0,7533,0
2259,SOLARWINDS CORP,COM NEW,83417Q204,75652,8014,SH,SOLE,8014,0,0
2260,SOLENO THERAPEUTICS INC,COM,834203309,13539867,458823,SH,SOLE,458823,0,0
2261,SOMALOGIC INC,CLASS A COM,83444K105,36256,15170,SH,SOLE,15170,0,0
2262,SONIC AUTOMOTIVE INC,CL A,83545G102,415369,8697,SH,SOLE,8697,0,0
2263,SONOCO PRODS CO,COM,835495102,3448073,63442,SH,SOLE,63442,0,0
2264,SONY GROUP CORP,SPONSORED ADR,835699307,1382675,16778,SH,SOLE,16778,0,0
2265,SOPHIA GENETICS SA,ORDINARY SHARES,H82027105,123106,48277,SH,SOLE,48277,0,0
2266,SOS LIMITED,SPON ADS,83587W205,522972,119400,SH,SOLE,119400,0,0
2267,SOTERA HEALTH CO,COM,83601L102,56445,3768,SH,OTR,0,3768,0
2268,SOTERA HEALTH CO,COM,83601L102,6622269,442074,SH,SOLE,442074,0,0
2269,SOUTHERN CO,COM,842587107,62966994,972914,SH,SOLE,972914,0,0
2270,SOUTHERN COPPER CORP,COM,84265V105,790545,10500,SH,SOLE,10500,0,0
2271,SOUTHERN COPPER CORP,COM,84265V105,6023200,80000,SH,SOLE,80000,0,0
2272,SOUTHERN COPPER CORP,COM,84265V105,6023200,80000,SH,SOLE,80000,0,0
2273,SOUTHSTATE CORPORATION,COM,840441109,4530634,67260,SH,SOLE,67260,0,0
2274,SOUTHWEST AIRLS CO,COM,844741108,1834128,67755,SH,SOLE,67755,0,0
2275,SOUTHWEST AIRLS CO,COM,844741108,4060500,150000,SH,SOLE,150000,0,0
2276,SOUTHWESTERN ENERGY CO,COM,845467109,1621782,251439,SH,SOLE,251439,0,0
2277,SOVOS BRANDS INC,COM,84612U107,25291990,1121596,SH,SOLE,1121596,0,0
2278,SOVOS BRANDS INC,COM,84612U107,27060000,1200000,SH,SOLE,1200000,0,0
2279,SP PLUS CORP,COM,78469C103,305189,8454,SH,SOLE,8454,0,0
2280,SPARTANNASH CO,COM,847215100,52866,2403,SH,OTR,0,2403,0
2281,SPARTANNASH CO,COM,847215100,562562,25571,SH,SOLE,25571,0,0
2282,SPDR DOW JONES INDL AVERAGE,UT SER 1,78467X109,6091401,18186,SH,SOLE,18186,0,0
2283,SPDR DOW JONES INDL AVERAGE,UT SER 1,78467X109,6598515,19700,SH,SOLE,19700,0,0
2284,SPDR DOW JONES INDL AVERAGE,UT SER 1,78467X109,30982875,92500,SH,SOLE,92500,0,0
2285,SPDR GOLD TR,GOLD SHS,78463V107,14573250,85000,SH,SOLE,85000,0,0
2286,SPDR S&P 500 ETF TR,TR UNIT,78462F103,28812152,67400,SH,SOLE,67400,0,0
2287,SPDR S&P 500 ETF TR,TR UNIT,78462F103,514490134,1203542,SH,SOLE,1203542,0,0
2288,SPDR S&P 500 ETF TR,TR UNIT,78462F103,612493344,1432800,SH,SOLE,1432800,0,0
2289,SPDR SER TR,BLOOMBERG HIGH Y,78468R622,47923571,530128,SH,SOLE,530128,0,0
2290,SPDR SER TR,BLOOMBERG SHT TE,78468R408,2478361,101323,SH,SOLE,101323,0,0
2291,SPDR SER TR,S&P BIOTECH,78464A870,13351634,182849,SH,SOLE,182849,0,0
2292,SPDR SER TR,S&P BK ETF,78464A797,235840,6400,SH,SOLE,6400,0,0
2293,SPDR SER TR,S&P INS ETF,78464A789,5215234,122596,SH,SOLE,122596,0,0
2294,SPDR SER TR,S&P METALS MNG,78464A755,46581045,887258,SH,SOLE,887258,0,0
2295,SPDR SER TR,S&P OILGAS EXP,78468R556,31265364,211381,SH,SOLE,211381,0,0
2296,SPDR SER TR,S&P REGL BKG,78464A698,23985629,574231,SH,SOLE,574231,0,0
2297,SPDR SER TR,S&P REGL BKG,78464A698,24974283,597900,SH,SOLE,597900,0,0
2298,SPDR SER TR,S&P BIOTECH,78464A870,971166,13300,SH,SOLE,13300,0,0
2299,SPDR SER TR,S&P OILGAS EXP,78468R556,5028940,34000,SH,SOLE,34000,0,0
2300,SPDR SER TR,S&P REGL BKG,78464A698,89801323,2149900,SH,SOLE,2149900,0,0
2301,SPDR SER TR,S&P BIOTECH,78464A870,52085166,713300,SH,SOLE,713300,0,0
2302,SPDR SER TR,S&P HOMEBUILD,78464A888,7657000,100000,SH,SOLE,100000,0,0
2303,SPDR SER TR,S&P OILGAS EXP,78468R556,25055954,169400,SH,SOLE,169400,0,0
2304,SPDR SER TR,S&P BK ETF,78464A797,737000,20000,SH,SOLE,20000,0,0
2305,SPDR SER TR,S&P METALS MNG,78464A755,11292750,215100,SH,SOLE,215100,0,0
2306,SPECTRAL AI INC,*W EXP 09/11/202,84757T113,24742,190324,SH,SOLE,190324,0,0
2307,SPECTRUM BRANDS HLDGS INC NE,COM,84790A105,56960,727,SH,OTR,0,727,0
2308,SPECTRUM BRANDS HLDGS INC NE,COM,84790A105,15756420,201103,SH,SOLE,201103,0,0
2309,SPHERE ENTERTAINMENT CO,CL A,55826T102,19215287,517096,SH,SOLE,517096,0,0
2310,SPIRE INC,COM,84857L101,29705,525,SH,OTR,0,525,0
2311,SPIRE INC,COM,84857L101,3286902,58093,SH,SOLE,58093,0,0
2312,SPIRIT AEROSYSTEMS HLDGS INC,COM CL A,848574109,4711250,291899,SH,SOLE,291899,0,0
2313,SPIRIT AIRLS INC,COM,848577102,32176650,1950100,SH,SOLE,1950100,0,0
2314,SPLUNK INC,COM,848637104,98917796,676361,SH,SOLE,676361,0,0
2315,SPOK HLDGS INC,COM,84863T106,174337,12217,SH,SOLE,12217,0,0
2316,SPOTIFY TECHNOLOGY S A,SHS,L8681T102,238764,1544,SH,OTR,0,1544,0
2317,SPOTIFY TECHNOLOGY S A,SHS,L8681T102,40145163,259604,SH,SOLE,259604,0,0
2318,SPRINGWORKS THERAPEUTICS INC,COM,85205L107,1091680,47218,SH,SOLE,47218,0,0
2319,SPROUTS FMRS MKT INC,COM,85208M102,78519339,1834564,SH,SOLE,1834564,0,0
2320,SPS COMM INC,COM,78463M107,5316549,31162,SH,SOLE,31162,0,0
2321,SPX TECHNOLOGIES INC,COM,78473E103,35897,441,SH,OTR,0,441,0
2322,SPX TECHNOLOGIES INC,COM,78473E103,440537,5412,SH,SOLE,5412,0,0
2323,SSR MINING IN,COM,784730103,58250,4383,SH,OTR,0,4383,0
2324,SSR MINING IN,COM,784730103,26048878,1960036,SH,SOLE,1960036,0,0
2325,STAGWELL INC,COM CL A,85256A109,200530,42757,SH,SOLE,42757,0,0
2326,STANDARD BIOTOOLS INC,COM,34385P108,7820459,2696710,SH,SOLE,2696710,0,0
2327,STANLEY BLACK & DECKER INC,COM,854502101,77897,932,SH,OTR,0,932,0
2328,STANLEY BLACK & DECKER INC,COM,854502101,16519169,197645,SH,SOLE,197645,0,0
2329,STAR HLDGS,SHS BEN INT,85512G106,6454711,515552,SH,SOLE,515552,0,0
2330,STARBUCKS CORP,COM,855244109,7475013,81900,SH,SOLE,81900,0,0
2331,STARBUCKS CORP,COM,855244109,82343794,902200,SH,SOLE,902200,0,0
2332,STARWOOD PPTY TR INC,COM,85571B105,41854,2163,SH,OTR,0,2163,0
2333,STARWOOD PPTY TR INC,COM,85571B105,8281955,428008,SH,SOLE,428008,0,0
2334,STATE STR CORP,COM,857477103,66353878,990948,SH,SOLE,990948,0,0
2335,STEPAN CO,COM,858586100,1272916,16979,SH,SOLE,16979,0,0
2336,STEVANATO GROUP S P A,ORD SHS,T9224W109,354530,11929,SH,SOLE,11929,0,0
2337,STEWART INFORMATION SVCS COR,COM,860372101,24440,558,SH,OTR,0,558,0
2338,STEWART INFORMATION SVCS COR,COM,860372101,997151,22766,SH,SOLE,22766,0,0
2339,STMICROELECTRONICS N V,NY REGISTRY,861012102,4316000,100000,SH,SOLE,100000,0,0
2340,STONECO LTD,COM CL A,G85158106,1067000,100000,SH,SOLE,100000,0,0
2341,STONECO LTD,COM CL A,G85158106,1695623,158915,SH,SOLE,158915,0,0
2342,STONEX GROUP INC,COM,861896108,445250,4594,SH,SOLE,4594,0,0
2343,STRATEGIC ED INC,COM,86272C103,213409,2836,SH,SOLE,2836,0,0
2344,STRIDE INC,COM,86333M108,17427,387,SH,OTR,0,387,0
2345,STRIDE INC,COM,86333M108,3790220,84171,SH,SOLE,84171,0,0
2346,STRUCTURE THERAPEUTICS INC,SPONSORED ADS,86366E106,677141,13430,SH,SOLE,13430,0,0
2347,STRYKER CORPORATION,COM,863667101,265072,970,SH,OTR,0,970,0
2348,STRYKER CORPORATION,COM,863667101,3025645,11072,SH,SOLE,11072,0,0
2349,STRYKER CORPORATION,COM,863667101,17762550,65000,SH,SOLE,65000,0,0
2350,STRYKER CORPORATION,COM,863667101,18664341,68300,SH,SOLE,68300,0,0
2351,STURM RUGER & CO INC,COM,864159108,354677,6805,SH,SOLE,6805,0,0
2352,SUMMIT HOTEL PPTYS INC,COM,866082100,7001,1207,SH,OTR,0,1207,0
2353,SUMMIT HOTEL PPTYS INC,COM,866082100,1020568,175960,SH,SOLE,175960,0,0
2354,SUN CMNTYS INC,COM,866674104,83352779,704350,SH,SOLE,704350,0,0
2355,SUN CTRY AIRLS HLDGS INC,COM,866683105,54403,3666,SH,OTR,0,3666,0
2356,SUN CTRY AIRLS HLDGS INC,COM,866683105,4314270,290719,SH,SOLE,290719,0,0
2357,SUN LIFE FINANCIAL INC.,COM,866796105,3842561,78741,SH,SOLE,78741,0,0
2358,SUNCOKE ENERGY INC,COM,86722A103,63986,6304,SH,OTR,0,6304,0
2359,SUNCOKE ENERGY INC,COM,86722A103,151347,14911,SH,SOLE,14911,0,0
2360,SUNCOR ENERGY INC NEW,COM,867224107,278478,8100,SH,SOLE,8100,0,0
2361,SUNCOR ENERGY INC NEW,COM,867224107,18902015,549796,SH,SOLE,549796,0,0
2362,SUNNOVA ENERGY INTL INC.,COM,86745K104,1319220,126000,SH,SOLE,126000,0,0
2363,SUNNOVA ENERGY INTL INC.,COM,86745K104,1460565,139500,SH,SOLE,139500,0,0
2364,SUNNOVA ENERGY INTL INC.,NOTE  0.250%12/0,86745KAF1,971813,1500000,PRN,SOLE,1500000,0,0
2365,SUNPOWER CORP,COM,867652406,63909,10358,SH,OTR,0,10358,0
2366,SUNSTONE HOTEL INVS INC NEW,COM,867892101,8752703,936118,SH,SOLE,936118,0,0
2367,SUPER MICRO COMPUTER INC,COM,86800U104,67184,245,SH,OTR,0,245,0
2368,SUPER MICRO COMPUTER INC,COM,86800U104,323305,1179,SH,SOLE,1179,0,0
2369,SURGERY PARTNERS INC,COM,86881A100,1133496,38752,SH,SOLE,38752,0,0
2370,SWVL HOLDINGS CORP,*W EXP 03/31/202,G86302117,1960,200000,SH,SOLE,200000,0,0
2371,SYMBOTIC INC,CLASS A COM,87151X101,105906,3168,SH,OTR,0,3168,0
2372,SYMBOTIC INC,CLASS A COM,87151X101,1274017,38110,SH,SOLE,38110,0,0
2373,SYNCHRONY FINANCIAL,COM,87165B103,30723,1005,SH,SOLE,1005,0,0
2374,SYNCHRONY FINANCIAL,COM,87165B103,181983,5953,SH,OTR,0,5953,0
2375,SYNDAX PHARMACEUTICALS INC,COM,87164F105,2156568,148524,SH,SOLE,148524,0,0
2376,SYNOPSYS INC,COM,871607107,503031,1096,SH,OTR,0,1096,0
2377,SYNOPSYS INC,COM,871607107,135282784,294753,SH,SOLE,294753,0,0
2378,SYSCO CORP,COM,871829107,122457,1854,SH,OTR,0,1854,0
2379,SYSCO CORP,COM,871829107,194385,2943,SH,SOLE,2943,0,0
2380,TABULA RASA HEALTHCARE INC,COM,873379101,118348,11479,SH,SOLE,11479,0,0
2381,TACTILE SYS TECHNOLOGY INC,COM,87357P100,299153,21292,SH,SOLE,21292,0,0
2382,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,874039100,1407780,16200,SH,SOLE,16200,0,0
2383,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,874039100,1816210,20900,SH,SOLE,20900,0,0
2384,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,874039100,54576068,628033,SH,SOLE,628033,0,0
2385,TAKEDA PHARMACEUTICAL CO LTD,SPONSORED ADS,874060205,324978,21007,SH,SOLE,21007,0,0
2386,TAKE-TWO INTERACTIVE SOFTWAR,COM,874054109,8212815,58500,SH,SOLE,58500,0,0
